date,stimulus1_height,stimulus1_id,stimulus1_imgObject,stimulus1_key,stimulus1_loaded,stimulus1_loadedTime,stimulus1_origHeight,stimulus1_origWidth,stimulus1_positionCoords,stimulus1_positionName,stimulus1_rescaleHeight,stimulus1_src,stimulus1_trialN,stimulus1_width,stimulus1_widthPercent,subjectID
2018-01-03 11:52:10,432,Milkduds,{},NaN,True,129.31,432,576,"[352, 135.5]",CENTER,True,/static/stim/Milkduds.bmp,0,576,0.8,MDMMT0005
2018-01-03 11:52:10,432,Cheese_PeanutButterCrackers,{},NaN,True,1489.445,432,576,"[352, 135.5]",CENTER,True,/static/stim/Cheese_PeanutButterCrackers.bmp,1,576,0.8,MDMMT0005
2018-01-03 11:52:10,432,CheesyDoritos,{},NaN,True,1835.315,432,576,"[352, 135.5]",CENTER,True,/static/stim/CheesyDoritos.bmp,2,576,0.8,MDMMT0005
2018-01-03 11:52:10,432,starburst,{},NaN,True,2127.5,432,576,"[352, 135.5]",CENTER,True,/static/stim/starburst.bmp,3,576,0.8,MDMMT0005
2018-01-03 11:52:10,432,Chocolate_mm,{},NaN,True,2371.96,432,576,"[352, 135.5]",CENTER,True,/static/stim/Chocolate_mm.bmp,4,576,0.8,MDMMT0005
2018-01-03 11:52:10,432,Goldfish,{},NaN,True,2582.905,432,576,"[352, 135.5]",CENTER,True,/static/stim/Goldfish.bmp,5,576,0.8,MDMMT0005
2018-01-03 11:52:10,432,Ghiradelli_milk_Almonds,{},NaN,True,2821.065,432,576,"[352, 135.5]",CENTER,True,/static/stim/Ghiradelli_milk_Almonds.bmp,6,576,0.8,MDMMT0005
2018-01-03 11:52:10,432,Keeblerfudgestripes,{},NaN,True,3054.99,432,576,"[352, 135.5]",CENTER,True,/static/stim/Keeblerfudgestripes.bmp,7,576,0.8,MDMMT0005
2018-01-03 11:52:10,432,TootsieRolls,{},NaN,True,3282.515,432,576,"[352, 135.5]",CENTER,True,/static/stim/TootsieRolls.bmp,8,576,0.8,MDMMT0005
2018-01-03 11:52:10,432,MilkyWay,{},NaN,True,3568.76,432,576,"[352, 135.5]",CENTER,True,/static/stim/MilkyWay.bmp,9,576,0.8,MDMMT0005
2018-01-03 11:52:10,432,Almondjoy,{},NaN,True,3790.475,432,576,"[352, 135.5]",CENTER,True,/static/stim/Almondjoy.bmp,10,576,0.8,MDMMT0005
2018-01-03 11:52:10,432,Laysclassic,{},NaN,True,4082.335,432,576,"[352, 135.5]",CENTER,True,/static/stim/Laysclassic.bmp,11,576,0.8,MDMMT0005
2018-01-03 11:52:10,432,BabyRuth,{},NaN,True,5701.545,432,576,"[352, 135.5]",CENTER,True,/static/stim/BabyRuth.bmp,12,576,0.8,MDMMT0005
2018-01-03 11:52:10,432,Dots_one,{},NaN,True,6055.835,432,576,"[352, 135.5]",CENTER,True,/static/stim/Dots_one.bmp,13,576,0.8,MDMMT0005
