date,maxTrialTime,rating,receivedResponse,rt,stimulus1,stimulus1Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-03 14:55:10,NaN,4.79,True,990.72,Slimjim,True,MDMMT0010,990.72,1087.21,0,96.49
2018-01-03 14:55:10,NaN,3.12,True,441.865,Cheetos,True,MDMMT0010,441.865,1531.81,1,1089.945
2018-01-03 14:55:10,NaN,1.31,True,377.67,PayDay,True,MDMMT0010,377.67,1911.775,2,1534.105
2018-01-03 14:55:10,NaN,3.23,True,304.63,Keeblerfudgestripes,True,MDMMT0010,304.63,2218.795,3,1914.165
2018-01-03 14:55:10,NaN,6.6,True,312.765,Granolabar,True,MDMMT0010,312.765,2533.775,4,2221.01
2018-01-03 14:55:10,NaN,9.32,True,328.68,KitKat_small,True,MDMMT0010,328.68,2864.65,5,2535.97
2018-01-03 14:55:10,NaN,9.81,True,368.97,Crunch,True,MDMMT0010,368.97,3236.36,6,2867.39
2018-01-03 14:55:10,NaN,9.95,True,732.795,FamousAmos_small,True,MDMMT0010,732.795,3971.6,7,3238.805
2018-01-03 14:55:10,NaN,9.84,True,361.025,Chocolate_mm,True,MDMMT0010,361.025,4334.89,8,3973.865
2018-01-03 14:55:10,NaN,9.48,True,337.175,PringlesRed,True,MDMMT0010,337.175,4674.24,9,4337.065
2018-01-03 14:55:10,NaN,7.79,True,296.78,Hersheymilk_several,True,MDMMT0010,296.78,4973.47,10,4676.69
2018-01-03 14:55:10,NaN,6.26,True,296.15,RitzBitz2,True,MDMMT0010,296.15,5272.42,11,4976.27
2018-01-03 14:55:10,NaN,2.82,True,280.19,Whatchamacallit,True,MDMMT0010,280.19,5554.955,12,5274.765
2018-01-03 14:55:10,NaN,0.7,True,429.86,Ghiradelli_milk_Almonds,True,MDMMT0010,429.86,5987.115,13,5557.255
2018-01-03 14:55:10,NaN,0.18,True,336.5,PopTartsStrawberry,True,MDMMT0010,336.5,6326.165,14,5989.665
