date,stimulus1_height,stimulus1_id,stimulus1_imgObject,stimulus1_key,stimulus1_loaded,stimulus1_loadedTime,stimulus1_origHeight,stimulus1_origWidth,stimulus1_positionCoords,stimulus1_positionName,stimulus1_rescaleHeight,stimulus1_src,stimulus1_trialN,stimulus1_width,stimulus1_widthPercent,subjectID
2018-01-26 15:52:08,432,MrsFields,{},NaN,True,76.81,432,576,"[352, 135.5]",CENTER,True,/static/stim/MrsFields.bmp,0,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,100grand_small,{},NaN,True,1044.23,432,576,"[352, 135.5]",CENTER,True,/static/stim/100grand_small.bmp,1,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,TootsieRolls,{},NaN,True,1550.775,432,576,"[352, 135.5]",CENTER,True,/static/stim/TootsieRolls.bmp,2,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,Cheetos,{},NaN,True,1931.255,432,576,"[352, 135.5]",CENTER,True,/static/stim/Cheetos.bmp,3,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,RitzBitz2,{},NaN,True,2294.08,432,576,"[352, 135.5]",CENTER,True,/static/stim/RitzBitz2.bmp,4,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,Milano,{},NaN,True,2682.905,432,576,"[352, 135.5]",CENTER,True,/static/stim/Milano.bmp,5,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,Ghiradelli_milk_Almonds,{},NaN,True,3078.445,432,576,"[352, 135.5]",CENTER,True,/static/stim/Ghiradelli_milk_Almonds.bmp,6,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,KitKat_small,{},NaN,True,3996.035,432,576,"[352, 135.5]",CENTER,True,/static/stim/KitKat_small.bmp,7,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,Reeses,{},NaN,True,4374.935,432,576,"[352, 135.5]",CENTER,True,/static/stim/Reeses.bmp,8,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,Snickers,{},NaN,True,4787.435,432,576,"[352, 135.5]",CENTER,True,/static/stim/Snickers.bmp,9,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,AnimalCrackers,{},NaN,True,5352.74,432,576,"[352, 135.5]",CENTER,True,/static/stim/AnimalCrackers.bmp,10,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,SourSkittles,{},NaN,True,5822.495,432,576,"[352, 135.5]",CENTER,True,/static/stim/SourSkittles.bmp,11,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,Cheese_PeanutButterCrackers,{},NaN,True,6233.835,432,576,"[352, 135.5]",CENTER,True,/static/stim/Cheese_PeanutButterCrackers.bmp,12,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,Oreos,{},NaN,True,6663.555,432,576,"[352, 135.5]",CENTER,True,/static/stim/Oreos.bmp,13,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,Cheezits,{},NaN,True,7692.105,432,576,"[352, 135.5]",CENTER,True,/static/stim/Cheezits.bmp,14,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,Granolabar,{},NaN,True,8140.555,432,576,"[352, 135.5]",CENTER,True,/static/stim/Granolabar.bmp,15,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,Funyuns_small,{},NaN,True,8577.155,432,576,"[352, 135.5]",CENTER,True,/static/stim/Funyuns_small.bmp,16,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,MrGoodbar,{},NaN,True,9053.03,432,576,"[352, 135.5]",CENTER,True,/static/stim/MrGoodbar.bmp,17,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,Toberlorone,{},NaN,True,9586.41,432,576,"[352, 135.5]",CENTER,True,/static/stim/Toberlorone.bmp,18,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,Riprolls,{},NaN,True,10120.765,432,576,"[352, 135.5]",CENTER,True,/static/stim/Riprolls.bmp,19,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,BabyRuth,{},NaN,True,10605.81,432,576,"[352, 135.5]",CENTER,True,/static/stim/BabyRuth.bmp,20,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,Chocolate_mm,{},NaN,True,11009.67,432,576,"[352, 135.5]",CENTER,True,/static/stim/Chocolate_mm.bmp,21,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,PringlesRed,{},NaN,True,11405.715,432,576,"[352, 135.5]",CENTER,True,/static/stim/PringlesRed.bmp,22,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,Doritosranch,{},NaN,True,11841.055,432,576,"[352, 135.5]",CENTER,True,/static/stim/Doritosranch.bmp,23,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,ChipsAhoy_small,{},NaN,True,12270.115,432,576,"[352, 135.5]",CENTER,True,/static/stim/ChipsAhoy_small.bmp,24,576,0.8,MDMMT_0002
2018-01-26 15:52:08,432,PopTartsStrawberry,{},NaN,True,12779.945,432,576,"[352, 135.5]",CENTER,True,/static/stim/PopTartsStrawberry.bmp,25,576,0.8,MDMMT_0002
