date,stimulus1_bid,stimulus1_height,stimulus1_id,stimulus1_imgObject,stimulus1_key,stimulus1_loaded,stimulus1_loadedTime,stimulus1_origHeight,stimulus1_origWidth,stimulus1_positionCoords,stimulus1_positionName,stimulus1_rescaleHeight,stimulus1_src,stimulus1_trialN,stimulus1_width,stimulus1_widthPercent,stimulus2_bid,stimulus2_height,stimulus2_id,stimulus2_imgObject,stimulus2_key,stimulus2_loaded,stimulus2_loadedTime,stimulus2_origHeight,stimulus2_origWidth,stimulus2_positionCoords,stimulus2_positionName,stimulus2_rescaleHeight,stimulus2_src,stimulus2_trialN,stimulus2_width,stimulus2_widthPercent,subjectID
2018-01-05 11:27:59,9.9,432,Dots_one,{},u,True,372.105,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/Dots_one.bmp,0,576,0.45,9.9,432,Reeses,{},i,True,391.425,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/Reeses.bmp,0,576,0.45,MDMMT_0002
2018-01-05 11:27:59,3.14,432,Ruffles,{},u,True,1235.235,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/Ruffles.bmp,1,576,0.45,3.1,432,FigNewton_small,{},i,True,1240.015,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/FigNewton_small.bmp,1,576,0.45,MDMMT_0002
2018-01-05 11:27:59,5.53,432,Goldfish,{},u,True,1863.285,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/Goldfish.bmp,2,576,0.45,5.79,432,Laysclassic,{},i,True,1869.765,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/Laysclassic.bmp,2,576,0.45,MDMMT_0002
2018-01-05 11:27:59,1.62,432,Twix,{},u,True,2483.59,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/Twix.bmp,3,576,0.45,2.04,432,Crunch,{},i,True,2490.245,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/Crunch.bmp,3,576,0.45,MDMMT_0002
2018-01-05 11:27:59,5.79,432,Laysclassic,{},u,True,3012.08,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/Laysclassic.bmp,4,576,0.45,2.43,432,Milkduds,{},i,True,3026.395,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/Milkduds.bmp,4,576,0.45,MDMMT_0002
2018-01-05 11:27:59,6.81,432,Cheezits,{},u,True,3651.14,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/Cheezits.bmp,5,576,0.45,4.73,432,Funyuns_small,{},i,True,3657.86,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/Funyuns_small.bmp,5,576,0.45,MDMMT_0002
2018-01-05 11:27:59,2.04,432,Crunch,{},u,True,4246.19,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/Crunch.bmp,6,576,0.45,1.39,432,ChipsAhoy_small,{},i,True,4261.53,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/ChipsAhoy_small.bmp,6,576,0.45,MDMMT_0002
2018-01-05 11:27:59,9.51,432,MrGoodbar,{},u,True,5011.915,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/MrGoodbar.bmp,7,576,0.45,6.87,432,WheatThins,{},i,True,5019.325,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/WheatThins.bmp,7,576,0.45,MDMMT_0002
2018-01-05 11:27:59,9.15,432,PopTartsStrawberry,{},u,True,5842.235,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/PopTartsStrawberry.bmp,8,576,0.45,4.85,432,Riprolls,{},i,True,5848.98,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/Riprolls.bmp,8,576,0.45,MDMMT_0002
2018-01-05 11:27:59,3.75,432,Sourpatch,{},u,True,6534.16,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/Sourpatch.bmp,9,576,0.45,4.65,432,Toberlorone,{},i,True,6540.36,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/Toberlorone.bmp,9,576,0.45,MDMMT_0002
2018-01-05 11:27:59,3.9,432,Laffytaffyred_one,{},u,True,7066.67,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/Laffytaffyred_one.bmp,10,576,0.45,9.9,432,Reeses,{},i,True,7050.375,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/Reeses.bmp,10,576,0.45,MDMMT_0002
2018-01-05 11:27:59,4.09,432,Snickers,{},u,True,7576.935,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/Snickers.bmp,11,576,0.45,3.9,432,Laffytaffyred_one,{},i,True,7563.015,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/Laffytaffyred_one.bmp,11,576,0.45,MDMMT_0002
2018-01-05 11:27:59,3.9,432,Laffytaffyred_one,{},u,True,8110.155,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/Laffytaffyred_one.bmp,12,576,0.45,4.53,432,Oreos,{},i,True,8123.81,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/Oreos.bmp,12,576,0.45,MDMMT_0002
2018-01-05 11:27:59,3.1,432,CheesyDoritos,{},u,True,8711.55,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/CheesyDoritos.bmp,13,576,0.45,3.1,432,FigNewton_small,{},i,True,8695.925,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/FigNewton_small.bmp,13,576,0.45,MDMMT_0002
2018-01-05 11:27:59,2.43,432,Milkduds,{},u,True,9381.635,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/Milkduds.bmp,14,576,0.45,0.01,432,Granolabar,{},i,True,9395.105,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/Granolabar.bmp,14,576,0.45,MDMMT_0002
2018-01-05 11:27:59,9.9,432,Dots_one,{},u,True,10005.67,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/Dots_one.bmp,15,576,0.45,8.17,432,100grand_small,{},i,True,10022.11,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/100grand_small.bmp,15,576,0.45,MDMMT_0002
2018-01-05 11:27:59,1.56,432,Fritos,{},u,True,10626.405,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/Fritos.bmp,16,576,0.45,1.98,432,AnimalCrackers,{},i,True,10631.925,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/AnimalCrackers.bmp,16,576,0.45,MDMMT_0002
2018-01-05 11:27:59,2.34,432,MilkyWay,{},u,True,11666.355,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/MilkyWay.bmp,17,576,0.45,3.04,432,Doritosranch,{},i,True,11673.0,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/Doritosranch.bmp,17,576,0.45,MDMMT_0002
2018-01-05 11:27:59,3.04,432,Doritosranch,{},u,True,12359.69,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/Doritosranch.bmp,18,576,0.45,2.93,432,Lollipopred,{},i,True,12374.555,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/Lollipopred.bmp,18,576,0.45,MDMMT_0002
2018-01-05 11:27:59,5.81,432,PringlesRed,{},u,True,13953.735,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/PringlesRed.bmp,19,576,0.45,5.01,432,RitzBitz2,{},i,True,13959.925,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/RitzBitz2.bmp,19,576,0.45,MDMMT_0002
2018-01-05 11:27:59,4.53,432,Oreos,{},u,True,14517.945,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/Oreos.bmp,20,576,0.45,4.18,432,SourSkittles,{},i,True,14531.81,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/SourSkittles.bmp,20,576,0.45,MDMMT_0002
2018-01-05 11:27:59,6.78,432,BabyRuth,{},u,True,15774.71,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/BabyRuth.bmp,21,576,0.45,6.25,432,Keeblerfudgestripes,{},i,True,15781.41,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/Keeblerfudgestripes.bmp,21,576,0.45,MDMMT_0002
2018-01-05 11:27:59,4.17,432,3Musketeers,{},u,True,18335.965,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/3Musketeers.bmp,22,576,0.45,4.09,432,Snickers,{},i,True,18320.615,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/Snickers.bmp,22,576,0.45,MDMMT_0002
2018-01-05 11:27:59,3.1,432,FigNewton_small,{},u,True,18954.065,432,576,"[38.4, 94.5]",LEFT,False,/static/stim/FigNewton_small.bmp,23,576,0.45,1.39,432,ChipsAhoy_small,{},i,True,18957.28,432,576,"[665.6, 94.5]",RIGHT,False,/static/stim/ChipsAhoy_small.bmp,23,576,0.45,MDMMT_0002
