date,delta,maxTrialTime,receivedResponse,rsp,rt,selected,stimulus1,stimulus1Bid,stimulus1Loaded,stimulus2,stimulus2Bid,stimulus2Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-03 15:12:01,-1.41,4000,True,u,905.24,Hersheykisses,Hersheykisses,1.7,True,Granolabar,0.29,True,MDMMT0011,905.24,1212.515,0,307.275
2018-01-03 15:12:01,0.52,4000,True,u,79.295,RiceKrispyTreat_small,RiceKrispyTreat_small,2.85,True,Ghiradelli_milk,3.37,True,MDMMT0011,79.295,1796.32,1,1717.025
2018-01-03 15:12:01,0.19,4000,True,u,125.035,Slimjim,Slimjim,2.07,True,Skittles,2.26,True,MDMMT0011,125.035,2429.54,2,2304.505
2018-01-03 15:12:01,-0.93,4000,True,u,173.405,Milkduds,Milkduds,9.14,True,Laffytaffyred_one,8.21,True,MDMMT0011,173.405,3106.35,3,2932.945
2018-01-03 15:12:01,1.31,4000,True,u,324.325,MrGoodbar,MrGoodbar,0.04,True,Almondjoy,1.35,True,MDMMT0011,324.325,3935.285,4,3610.96
2018-01-03 15:12:01,0.13,4000,True,u,42.58,RiceKrispyTreat_small,RiceKrispyTreat_small,2.85,True,Cheetos,2.98,True,MDMMT0011,42.58,4484.395,5,4441.815
2018-01-03 15:12:01,2.08,4000,True,u,55.215,PopTartsStrawberry,PopTartsStrawberry,7.06,True,Milkduds,9.14,True,MDMMT0011,55.215,5069.215,6,5014.0
2018-01-03 15:12:01,-0.14,4000,True,u,57.575,Toberlorone,Toberlorone,7.2,True,PopTartsStrawberry,7.06,True,MDMMT0011,57.575,5657.315,7,5599.74
2018-01-03 15:12:01,5.03,4000,True,u,102.215,PringlesRed,PringlesRed,4.45,True,Twix,9.48,True,MDMMT0011,102.215,6284.375,8,6182.16
2018-01-03 15:12:01,0.62,4000,True,u,449.005,Keeblerfudgestripes,Keeblerfudgestripes,1.45,True,Slimjim,2.07,True,MDMMT0011,449.005,7242.32,9,6793.315
2018-01-03 15:12:01,2.81,4000,True,u,118.24,PopTartsStrawberry,PopTartsStrawberry,7.06,True,Dots_one,9.87,True,MDMMT0011,118.24,7868.215,10,7749.975
2018-01-03 15:12:01,-0.42,4000,True,i,87.69,Butterfinger,WheatThins,7.62,True,Butterfinger,7.2,True,MDMMT0011,87.69,8460.08,11,8372.39
2018-01-03 15:12:01,-0.53,4000,True,u,141.89,Jollyranchergreen,Jollyranchergreen,4.09,True,Laysclassic,3.56,True,MDMMT0011,141.89,9106.23,12,8964.34
2018-01-03 15:12:01,-1.08,4000,True,i,123.775,Ghiradelli_milk_Almonds,Skittles,2.26,True,Ghiradelli_milk_Almonds,1.18,True,MDMMT0011,123.775,9734.19,13,9610.415
2018-01-03 15:12:01,5.02,4000,True,i,21.0,SourSkittles,Nutterbutter,4.18,True,SourSkittles,9.2,True,MDMMT0011,21.0,10264.01,14,10243.01
2018-01-03 15:12:01,-0.36,4000,True,u,76.245,Funyuns_small,Funyuns_small,0.4,True,MrGoodbar,0.04,True,MDMMT0011,76.245,10903.165,15,10826.92
2018-01-03 15:12:01,-2.03,4000,True,i,63.855,Doritosranch,FigNewton_small,8.78,True,Doritosranch,6.75,True,MDMMT0011,63.855,11471.13,16,11407.275
2018-01-03 15:12:01,-2.71,4000,True,u,2.725,FigNewton_small,FigNewton_small,8.78,True,100grand_small,6.07,False,MDMMT0011,2.725,11979.155,17,11976.43
2018-01-03 15:12:01,0.61,4000,True,i,38.695,Milano,Toberlorone,7.2,True,Milano,7.81,True,MDMMT0011,38.695,12525.9,18,12487.205
2018-01-03 15:12:01,0.15,4000,True,u,36.13,FigNewton_small,FigNewton_small,8.78,True,BabyRuth,8.93,True,MDMMT0011,36.13,13067.825,19,13031.695
2018-01-03 15:12:01,2.38,4000,True,i,90.27,Laysclassic,Ghiradelli_milk_Almonds,1.18,True,Laysclassic,3.56,True,MDMMT0011,90.27,13664.06,20,13573.79
2018-01-03 15:12:01,-2.61,4000,True,i,109.53,Slimjim,PayDay,4.68,True,Slimjim,2.07,True,MDMMT0011,109.53,14280.005,21,14170.475
2018-01-03 15:12:01,0.61,4000,True,i,121.535,Milano,Butterfinger,7.2,True,Milano,7.81,True,MDMMT0011,121.535,14905.745,22,14784.21
2018-01-03 15:12:01,-0.26,4000,True,u,9.125,Fritos,Fritos,6.6,False,Ruffles,6.34,False,MDMMT0011,9.125,15421.745,23,15412.62
2018-01-03 15:12:01,0.73,4000,True,i,75.28,starburst,SourSkittles,9.2,True,starburst,9.93,True,MDMMT0011,75.28,16001.765,24,15926.485
2018-01-03 15:12:01,-0.3,4000,True,u,68.945,Funyuns_small,Funyuns_small,0.4,True,Riprolls,0.1,True,MDMMT0011,68.945,16573.67,25,16504.725
2018-01-03 15:12:01,-0.12,4000,True,i,47.3,Oreos,Cheese_PeanutButterCrackers,5.51,True,Oreos,5.39,True,MDMMT0011,47.3,17138.665,26,17091.365
2018-01-03 15:12:01,-1.02,4000,True,u,38.29,WheatThins,WheatThins,7.62,True,Fritos,6.6,True,MDMMT0011,38.29,17714.845,27,17676.555
2018-01-03 15:12:01,1.39,4000,True,i,44.06,100grand_small,PayDay,4.68,True,100grand_small,6.07,True,MDMMT0011,44.06,18266.67,28,18222.61
2018-01-03 15:12:01,-0.5,4000,True,u,108.43,100grand_small,100grand_small,6.07,True,Reeses,5.57,True,MDMMT0011,108.43,18883.775,29,18775.345
2018-01-03 15:12:02,-5.28,4000,True,u,119.505,TootsieRolls,TootsieRolls,5.96,True,ChipsAhoy_small,0.68,True,MDMMT0011,119.505,19507.77,30,19388.265
2018-01-03 15:12:02,4.51,4000,True,i,139.565,MilkyWay,Chocolate_mm,3.34,True,MilkyWay,7.85,True,MDMMT0011,139.565,20151.725,31,20012.16
2018-01-03 15:12:02,1.21,4000,True,u,64.125,Oreos,Oreos,5.39,True,Fritos,6.6,True,MDMMT0011,64.125,20724.73,32,20660.605
2018-01-03 15:12:02,-0.57,4000,True,i,247.855,PayDay,Hersheymilk_several,5.25,True,PayDay,4.68,True,MDMMT0011,247.855,21476.67,33,21228.815
2018-01-03 15:12:02,-0.04,4000,True,i,9.325,Milano,MilkyWay,7.85,True,Milano,7.81,True,MDMMT0011,9.325,21990.545,34,21981.22
2018-01-03 15:12:02,-0.67,4000,True,u,40.55,FlamingCheetos,FlamingCheetos,7.01,True,Ruffles,6.34,True,MDMMT0011,40.55,22535.485,35,22494.935
2018-01-03 15:12:02,-4.64,4000,True,i,376.275,Hersheykisses,Ruffles,6.34,True,Hersheykisses,1.7,True,MDMMT0011,376.275,23416.995,36,23040.72
2018-01-03 15:12:02,2.27,4000,True,i,246.49,Hersheymilk_several,Cheetos,2.98,True,Hersheymilk_several,5.25,True,MDMMT0011,246.49,24169.55,37,23923.06
2018-01-03 15:12:02,0.56,4000,True,u,16.2,Hersheykisses,Hersheykisses,1.7,True,Skittles,2.26,True,MDMMT0011,16.2,24693.9,38,24677.7
2018-01-03 15:12:02,4.57,4000,True,i,44.495,Fritos,Whatchamacallit,2.03,True,Fritos,6.6,True,MDMMT0011,44.495,25244.34,39,25199.845
2018-01-03 15:12:02,-4.66,4000,True,u,75.92,Milano,Milano,7.81,True,RitzBitz2,3.15,True,MDMMT0011,75.92,25853.24,40,25777.32
2018-01-03 15:12:02,-2.7,4000,True,u,57.415,Crunch,Crunch,9.9,True,Toberlorone,7.2,True,MDMMT0011,57.415,26418.425,41,26361.01
2018-01-03 15:12:02,-1.89,4000,True,u,168.86,Chocolate_mm,Chocolate_mm,3.34,True,Keeblerfudgestripes,1.45,True,MDMMT0011,168.86,27092.46,42,26923.6
2018-01-03 15:12:02,-0.53,4000,True,u,5.375,Cheezits,Cheezits,5.21,False,PayDay,4.68,True,MDMMT0011,5.375,27601.175,43,27595.8
2018-01-03 15:12:02,-0.26,4000,True,u,42.56,KitKat_small,KitKat_small,5.51,True,Hersheymilk_several,5.25,True,MDMMT0011,42.56,28152.295,44,28109.735
2018-01-03 15:12:02,-1.83,4000,True,u,191.005,Crunch,Crunch,9.9,True,Goldfish,8.07,True,MDMMT0011,191.005,28892.16,45,28701.155
2018-01-03 15:12:02,-1.67,4000,True,i,67.55,Hersheykisses,Ghiradelli_milk,3.37,True,Hersheykisses,1.7,True,MDMMT0011,67.55,29464.27,46,29396.72
2018-01-03 15:12:02,0.67,4000,True,u,572.28,ChipsAhoy_small,ChipsAhoy_small,0.68,True,Almondjoy,1.35,True,MDMMT0011,572.28,30544.21,47,29971.93
2018-01-03 15:12:02,4.48,4000,True,u,71.165,Snickers,Snickers,3.14,True,WheatThins,7.62,True,MDMMT0011,71.165,31127.155,48,31055.99
2018-01-03 15:12:02,-4.22,4000,True,u,628.095,Toberlorone,Toberlorone,7.2,True,Cheetos,2.98,True,MDMMT0011,628.095,32260.15,49,31632.055
2018-01-03 15:12:02,1.06,4000,True,i,132.08,Milano,Doritosranch,6.75,True,Milano,7.81,True,MDMMT0011,132.08,32898.005,50,32765.925
