date,stimulus1_height,stimulus1_id,stimulus1_imgObject,stimulus1_key,stimulus1_loaded,stimulus1_loadedTime,stimulus1_origHeight,stimulus1_origWidth,stimulus1_positionCoords,stimulus1_positionName,stimulus1_rescaleHeight,stimulus1_src,stimulus1_trialN,stimulus1_width,stimulus1_widthPercent,subjectID
2018-01-19 00:56:20,388.7,Granolabar,{},NaN,True,123.88,432,576,"[381, 105]",CENTER,True,/static/stim/Granolabar.bmp,0,518.266666667,0.8,MDMMT_0010
2018-01-19 00:56:20,388.7,starburst,{},NaN,True,981.94,432,576,"[381, 105]",CENTER,True,/static/stim/starburst.bmp,1,518.266666667,0.8,MDMMT_0010
2018-01-19 00:56:20,388.7,MrsFields,{},NaN,True,1401.225,432,576,"[381, 105]",CENTER,True,/static/stim/MrsFields.bmp,2,518.266666667,0.8,MDMMT_0010
2018-01-19 00:56:20,388.7,TeddyGrahamschocolate,{},NaN,True,1707.54,432,576,"[381, 105]",CENTER,True,/static/stim/TeddyGrahamschocolate.bmp,3,518.266666667,0.8,MDMMT_0010
2018-01-19 00:56:20,388.7,Ghiradelli_milk,{},NaN,True,2159.515,432,576,"[381, 105]",CENTER,True,/static/stim/Ghiradelli_milk.bmp,4,518.266666667,0.8,MDMMT_0010
2018-01-19 00:56:20,388.7,RitzBitz2,{},NaN,True,2497.885,432,576,"[381, 105]",CENTER,True,/static/stim/RitzBitz2.bmp,5,518.266666667,0.8,MDMMT_0010
2018-01-19 00:56:20,388.7,WheatThins,{},NaN,True,2790.45,432,576,"[381, 105]",CENTER,True,/static/stim/WheatThins.bmp,6,518.266666667,0.8,MDMMT_0010
2018-01-19 00:56:20,388.7,Cheezits,{},NaN,True,3092.01,432,576,"[381, 105]",CENTER,True,/static/stim/Cheezits.bmp,7,518.266666667,0.8,MDMMT_0010
2018-01-19 00:56:20,388.7,Whatchamacallit,{},NaN,True,3387.19,432,576,"[381, 105]",CENTER,True,/static/stim/Whatchamacallit.bmp,8,518.266666667,0.8,MDMMT_0010
2018-01-19 00:56:20,388.7,TootsieRolls,{},NaN,True,3701.53,432,576,"[381, 105]",CENTER,True,/static/stim/TootsieRolls.bmp,9,518.266666667,0.8,MDMMT_0010
2018-01-19 00:56:20,388.7,ChipsAhoy_small,{},NaN,True,4002.575,432,576,"[381, 105]",CENTER,True,/static/stim/ChipsAhoy_small.bmp,10,518.266666667,0.8,MDMMT_0010
2018-01-19 00:56:20,388.7,RiceKrispyTreat_small,{},NaN,True,4261,432,576,"[381, 105]",CENTER,True,/static/stim/RiceKrispyTreat_small.bmp,11,518.266666667,0.8,MDMMT_0010
2018-01-19 00:56:20,388.7,Snickers,{},NaN,True,4749.59,432,576,"[381, 105]",CENTER,True,/static/stim/Snickers.bmp,12,518.266666667,0.8,MDMMT_0010
2018-01-19 00:56:20,388.7,Oreos,{},NaN,True,5079.58,432,576,"[381, 105]",CENTER,True,/static/stim/Oreos.bmp,13,518.266666667,0.8,MDMMT_0010
2018-01-19 00:56:20,388.7,CheesyDoritos,{},NaN,True,5348.25,432,576,"[381, 105]",CENTER,True,/static/stim/CheesyDoritos.bmp,14,518.266666667,0.8,MDMMT_0010
