date,maxTrialTime,rating,receivedResponse,rt,stimulus1,stimulus1Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-19 00:56:20,NaN,4.68,True,860.3,Granolabar,True,MDMMT_0010,860.3,958.68,0,98.38
2018-01-19 00:56:20,NaN,2.65,True,417.38,starburst,True,MDMMT_0010,417.38,1378.775,1,961.395
2018-01-19 00:56:20,NaN,0.87,True,304.775,MrsFields,True,MDMMT_0010,304.775,1685.865,2,1381.09
2018-01-19 00:56:20,NaN,0.28,True,450.37,TeddyGrahamschocolate,True,MDMMT_0010,450.37,2138.355,3,1687.985
2018-01-19 00:56:20,NaN,0.04,True,337.425,Ghiradelli_milk,True,MDMMT_0010,337.425,2477.635,4,2140.21
2018-01-19 00:56:20,NaN,0.0,True,288.695,RitzBitz2,True,MDMMT_0010,288.695,2768.575,5,2479.88
2018-01-19 00:56:20,NaN,0.39,True,296.69,WheatThins,True,MDMMT_0010,296.69,3067.44,6,2770.75
2018-01-19 00:56:20,NaN,1.6,True,296.745,Cheezits,True,MDMMT_0010,296.745,3366.415,7,3069.67
2018-01-19 00:56:20,NaN,3.09,True,313.035,Whatchamacallit,True,MDMMT_0010,313.035,3681.945,8,3368.91
2018-01-19 00:56:20,NaN,4.14,True,296.395,TootsieRolls,True,MDMMT_0010,296.395,3980.625,9,3684.23
2018-01-19 00:56:20,NaN,5.54,True,256.27,ChipsAhoy_small,True,MDMMT_0010,256.27,4239.205,10,3982.935
2018-01-19 00:56:20,NaN,7.48,True,486.535,RiceKrispyTreat_small,True,MDMMT_0010,486.535,4727.905,11,4241.37
2018-01-19 00:56:20,NaN,8.85,True,329.01,Snickers,True,MDMMT_0010,329.01,5059.16,12,4730.15
2018-01-19 00:56:20,NaN,9.92,True,264.705,Oreos,True,MDMMT_0010,264.705,5325.905,13,5061.2
2018-01-19 00:56:20,NaN,10.0,True,304.74,CheesyDoritos,True,MDMMT_0010,304.74,5632.945,14,5328.205
2018-01-19 00:56:20,NaN,9.85,True,288.96,AnimalCrackers,True,MDMMT_0010,288.96,5924.185,15,5635.225
2018-01-19 00:56:20,NaN,9.43,True,280.08,Doritosranch,True,MDMMT_0010,280.08,6206.55,16,5926.47
2018-01-19 00:56:20,NaN,7.53,True,636.495,Milano,True,MDMMT_0010,636.495,6845.33,17,6208.835
2018-01-19 00:56:20,NaN,6.92,True,183.825,SourSkittles,True,MDMMT_0010,183.825,7030.83,18,6847.005
2018-01-19 00:56:20,NaN,5.42,True,434.03,Ghiradelli_milk_Almonds,True,MDMMT_0010,434.03,7467.165,19,7033.135
2018-01-19 00:56:20,NaN,3.73,True,304.92,MilkyWay,True,MDMMT_0010,304.92,7774.19,20,7469.27
2018-01-19 00:56:20,NaN,2.7,True,652.115,PeanutMMs,True,MDMMT_0010,652.115,8428.67,21,7776.555
2018-01-19 00:56:20,NaN,1.87,True,280.83,3Musketeers,True,MDMMT_0010,280.83,8711.71,22,8430.88
2018-01-19 00:56:20,NaN,0.96,True,401.85,Laffytaffyred_one,True,MDMMT_0010,401.85,9115.59,23,8713.74
2018-01-19 00:56:20,NaN,0.42,True,312.46,Toberlorone,True,MDMMT_0010,312.46,9430.615,24,9118.155
2018-01-19 00:56:20,NaN,1.28,True,313.435,Nutterbutter,True,MDMMT_0010,313.435,9746.24,25,9432.805
