date,maxTrialTime,rating,receivedResponse,rt,stimulus1,stimulus1Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-19 10:59:28,NaN,5.28,True,1259.155,Riprolls,True,MDMMT_0016,1259.155,1354.9,0,95.745
2018-01-19 10:59:28,NaN,4.65,True,328.275,CheesyDoritos,True,MDMMT_0016,328.275,1686.165,1,1357.89
2018-01-19 10:59:28,NaN,3.21,True,224.5,PringlesRed,True,MDMMT_0016,224.5,1912.815,2,1688.315
2018-01-19 10:59:28,NaN,2.07,True,288.295,Almondjoy,True,MDMMT_0016,288.295,2203.375,3,1915.08
2018-01-19 10:59:28,NaN,1.26,True,385.77,Nutterbutter,True,MDMMT_0016,385.77,2591.505,4,2205.735
2018-01-19 10:59:28,NaN,2.2,True,272.605,Ghiradelli_milk,True,MDMMT_0016,272.605,2866.21,5,2593.605
2018-01-19 10:59:28,NaN,4.5,True,441.94,Keeblerfudgestripes,True,MDMMT_0016,441.94,3310.475,6,2868.535
2018-01-19 10:59:28,NaN,4.57,True,304.74,Snickers,True,MDMMT_0016,304.74,3617.47,7,3312.73
2018-01-19 10:59:28,NaN,5.75,True,256.34,WheatThins,True,MDMMT_0016,256.34,3875.98,8,3619.64
2018-01-19 10:59:28,NaN,7.59,True,288.565,Ruffles,True,MDMMT_0016,288.565,4166.905,9,3878.34
2018-01-19 10:59:28,NaN,9.07,True,393.06,Lollipopred,True,MDMMT_0016,393.06,4562.7,10,4169.64
2018-01-19 10:59:28,NaN,8.46,True,418.525,KitKat_small,True,MDMMT_0016,418.525,4983.415,11,4564.89
2018-01-19 10:59:28,NaN,7.71,True,215.635,Milano,True,MDMMT_0016,215.635,5201.21,12,4985.575
2018-01-19 10:59:28,NaN,7.14,True,280.68,Cheese_PeanutButterCrackers,True,MDMMT_0016,280.68,5484.395,13,5203.715
2018-01-19 10:59:28,NaN,5.76,True,239.35,Cheezits,True,MDMMT_0016,239.35,5726.305,14,5486.955
2018-01-19 10:59:28,NaN,4.62,True,224.22,FigNewton_small,True,MDMMT_0016,224.22,5953.07,15,5728.85
2018-01-19 10:59:28,NaN,4.23,True,271.88,Dots_one,True,MDMMT_0016,271.88,6227.23,16,5955.35
2018-01-19 10:59:28,NaN,3.68,True,232.83,Ghiradelli_milk_Almonds,True,MDMMT_0016,232.83,6462.19,17,6229.36
2018-01-19 10:59:28,NaN,3.79,True,232.0,Crunch,True,MDMMT_0016,232.0,6696.495,18,6464.495
2018-01-19 10:59:28,NaN,5.26,True,231.46,FamousAmos_small,True,MDMMT_0016,231.46,6930.405,19,6698.945
2018-01-19 10:59:28,NaN,6.89,True,231.805,Twix,True,MDMMT_0016,231.805,7164.695,20,6932.89
2018-01-19 10:59:28,NaN,7.81,True,264.615,Doritosranch,True,MDMMT_0016,264.615,7431.645,21,7167.03
2018-01-19 10:59:28,NaN,9.14,True,232.195,Milkduds,True,MDMMT_0016,232.195,7666.045,22,7433.85
2018-01-19 10:59:28,NaN,9.87,True,587.465,FlamingCheetos,True,MDMMT_0016,587.465,8255.885,23,7668.42
2018-01-19 10:59:28,NaN,7.53,True,361.065,Butterfinger,True,MDMMT_0016,361.065,8619.215,24,8258.15
2018-01-19 10:59:28,NaN,4.51,True,611.955,MilkyWay,True,MDMMT_0016,611.955,9233.29,25,8621.335
2018-01-19 10:59:28,NaN,3.25,True,689.295,ChipsAhoy_small,True,MDMMT_0016,689.295,9923.985,26,9234.69
2018-01-19 10:59:28,NaN,1.34,True,305.1,Laffytaffyred_one,True,MDMMT_0016,305.1,10231.32,27,9926.22
2018-01-19 10:59:28,NaN,0.64,True,296.83,PopTartsStrawberry,True,MDMMT_0016,296.83,10530.325,28,10233.495
2018-01-19 10:59:28,NaN,0.06,True,457.945,TootsieRolls,True,MDMMT_0016,457.945,10990.535,29,10532.59
2018-01-19 10:59:28,NaN,0.0,True,321.26,Reeses,True,MDMMT_0016,321.26,11314.11,30,10992.85
2018-01-19 10:59:28,NaN,0.92,True,264.325,Hersheykisses,True,MDMMT_0016,264.325,11580.77,31,11316.445
