date,delta,maxTrialTime,receivedResponse,rsp,rt,selected,stimulus1,stimulus1Bid,stimulus1Loaded,stimulus2,stimulus2Bid,stimulus2Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-19 11:03:48,-0.94,4000,True,u,182.055,3Musketeers,3Musketeers,6.56,True,Fritos,5.62,True,MDMMT_0016,182.055,498.33,0,316.275
2018-01-19 11:03:48,-0.46,4000,True,i,21.83,Cheese_PeanutButterCrackers,MrsFields,7.6,True,Cheese_PeanutButterCrackers,7.14,False,MDMMT_0016,21.83,1027.265,1,1005.435
2018-01-19 11:03:48,2.07,4000,True,u,75.67,Reeses,Reeses,0.0,True,Almondjoy,2.07,True,MDMMT_0016,75.67,1616.275,2,1540.605
2018-01-19 11:03:48,-0.73,4000,True,u,38.555,RiceKrispyTreat_small,RiceKrispyTreat_small,6.07,True,Skittles,5.34,True,MDMMT_0016,38.555,2159.225,3,2120.67
2018-01-19 11:03:48,0.16,4000,True,i,83.44,Chocolate_mm,AnimalCrackers,6.57,True,Chocolate_mm,6.73,True,MDMMT_0016,83.44,2747.235,4,2663.795
2018-01-19 11:03:48,-1.2,4000,True,i,116.25,Whatchamacallit,RitzBitz2,7.96,True,Whatchamacallit,6.76,True,MDMMT_0016,116.25,3367.4,5,3251.15
2018-01-19 11:03:48,0.86,4000,True,u,63.04,Laffytaffyred_one,Laffytaffyred_one,1.34,True,Ghiradelli_milk,2.2,True,MDMMT_0016,63.04,3937.355,6,3874.315
2018-01-19 11:03:48,0.29,4000,True,i,87.605,BabyRuth,RitzBitz2,7.96,True,BabyRuth,8.25,True,MDMMT_0016,87.605,4529.245,7,4441.64
2018-01-19 11:03:48,-3.2,4000,True,u,97.145,Milano,Milano,7.71,True,MilkyWay,4.51,True,MDMMT_0016,97.145,5130.345,8,5033.2
2018-01-19 11:03:48,-1.14,4000,True,u,10.435,PringlesRed,PringlesRed,3.21,False,Almondjoy,2.07,True,MDMMT_0016,10.435,5646.08,9,5635.645
2018-01-19 11:03:48,0.03,4000,False,NaN,4001.845,NaN,FigNewton_small,4.62,True,CheesyDoritos,4.65,True,MDMMT_0016,4001.845,10152.2,10,6150.355
2018-01-19 11:03:48,1.08,4000,False,NaN,4004.65,NaN,Jollyranchergreen,6.06,True,Cheese_PeanutButterCrackers,7.14,True,MDMMT_0016,4004.65,14661.97,11,10657.32
2018-01-19 11:03:48,-1.32,4000,False,NaN,4000.865,NaN,KitKat_small,8.46,True,Cheese_PeanutButterCrackers,7.14,True,MDMMT_0016,4000.865,19166.935,12,15166.07
2018-01-19 11:03:48,1.53,4000,False,NaN,4005.3,NaN,RiceKrispyTreat_small,6.07,True,MrsFields,7.6,True,MDMMT_0016,4005.3,23677.615,13,19672.315
2018-01-19 11:03:48,1.35,4000,False,NaN,4002.575,NaN,100grand_small,7.18,True,Cheetos,8.53,True,MDMMT_0016,4002.575,28182.385,14,24179.81
2018-01-19 11:03:48,1.19,4000,False,NaN,4002.84,NaN,AnimalCrackers,6.57,True,Slimjim,7.76,True,MDMMT_0016,4002.84,32691.325,15,28688.485
2018-01-19 11:03:48,-3.12,4000,False,NaN,4001.015,NaN,KitKat_small,8.46,True,Skittles,5.34,True,MDMMT_0016,4001.015,37197.25,16,33196.235
2018-01-19 11:03:48,0.07,4000,False,NaN,4003.485,NaN,KitKat_small,8.46,True,Cheetos,8.53,True,MDMMT_0016,4003.485,41704.605,17,37701.12
2018-01-19 11:03:48,-0.39,4000,False,NaN,4005.35,NaN,Goldfish,7.51,True,MrGoodbar,7.12,True,MDMMT_0016,4005.35,46214.15,18,42208.8
2018-01-19 11:03:48,-2.14,4000,False,NaN,4000.48,NaN,Ghiradelli_milk,2.2,True,TootsieRolls,0.06,True,MDMMT_0016,4000.48,50715.83,19,46715.35
2018-01-19 11:03:48,3.04,4000,True,i,46.33,Ghiradelli_milk_Almonds,PopTartsStrawberry,0.64,True,Ghiradelli_milk_Almonds,3.68,True,MDMMT_0016,46.33,51265.335,20,51219.005
2018-01-19 11:03:48,0.02,4000,True,u,10.85,MrGoodbar,MrGoodbar,7.12,True,Cheese_PeanutButterCrackers,7.14,True,MDMMT_0016,10.85,51781.425,21,51770.575
2018-01-19 11:03:48,-0.07,4000,True,i,54.545,Butterfinger,MrsFields,7.6,True,Butterfinger,7.53,True,MDMMT_0016,54.545,52341.395,22,52286.85
2018-01-19 11:03:48,-0.3,4000,True,u,57.505,Granolabar,Granolabar,5.92,True,Fritos,5.62,True,MDMMT_0016,57.505,52905.465,23,52847.96
