date,stimulus1_height,stimulus1_id,stimulus1_imgObject,stimulus1_key,stimulus1_loaded,stimulus1_loadedTime,stimulus1_origHeight,stimulus1_origWidth,stimulus1_positionCoords,stimulus1_positionName,stimulus1_rescaleHeight,stimulus1_src,stimulus1_trialN,stimulus1_width,stimulus1_widthPercent,subjectID
2018-01-19 10:35:08,388.7,Chocolate_mm,{},NaN,True,126.36,432,576,"[381, 105]",CENTER,True,/static/stim/Chocolate_mm.bmp,0,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Twix,{},NaN,True,1100.445,432,576,"[381, 105]",CENTER,True,/static/stim/Twix.bmp,1,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,SourSkittles,{},NaN,True,1440.175,432,576,"[381, 105]",CENTER,True,/static/stim/SourSkittles.bmp,2,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,FamousAmos_small,{},NaN,True,1725.075,432,576,"[381, 105]",CENTER,True,/static/stim/FamousAmos_small.bmp,3,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Goldfish,{},NaN,True,1927.055,432,576,"[381, 105]",CENTER,True,/static/stim/Goldfish.bmp,4,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Crunch,{},NaN,True,2393.035,432,576,"[381, 105]",CENTER,True,/static/stim/Crunch.bmp,5,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,3Musketeers,{},NaN,True,2636.74,432,576,"[381, 105]",CENTER,True,/static/stim/3Musketeers.bmp,6,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Riprolls,{},NaN,True,2878.17,432,576,"[381, 105]",CENTER,True,/static/stim/Riprolls.bmp,7,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,MrsFields,{},NaN,True,3145.735,432,576,"[381, 105]",CENTER,True,/static/stim/MrsFields.bmp,8,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,WheatThins,{},NaN,True,3422.61,432,576,"[381, 105]",CENTER,True,/static/stim/WheatThins.bmp,9,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Sourpatch,{},NaN,True,3640.93,432,576,"[381, 105]",CENTER,True,/static/stim/Sourpatch.bmp,10,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Fritos,{},NaN,True,3911.555,432,576,"[381, 105]",CENTER,True,/static/stim/Fritos.bmp,11,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Butterfinger,{},NaN,True,4211.115,432,576,"[381, 105]",CENTER,True,/static/stim/Butterfinger.bmp,12,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,FlamingCheetos,{},NaN,True,4459.085,432,576,"[381, 105]",CENTER,True,/static/stim/FlamingCheetos.bmp,13,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Hersheykisses,{},NaN,True,4724.75,432,576,"[381, 105]",CENTER,True,/static/stim/Hersheykisses.bmp,14,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,RitzBitz2,{},NaN,True,5010.46,432,576,"[381, 105]",CENTER,True,/static/stim/RitzBitz2.bmp,15,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Cheetos,{},NaN,True,5263.145,432,576,"[381, 105]",CENTER,True,/static/stim/Cheetos.bmp,16,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Snickers,{},NaN,True,5479.745,432,576,"[381, 105]",CENTER,True,/static/stim/Snickers.bmp,17,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Ghiradelli_milk_Almonds,{},NaN,True,5713.74,432,576,"[381, 105]",CENTER,True,/static/stim/Ghiradelli_milk_Almonds.bmp,18,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Ruffles,{},NaN,True,6071.535,432,576,"[381, 105]",CENTER,True,/static/stim/Ruffles.bmp,19,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Slimjim,{},NaN,True,6368.775,432,576,"[381, 105]",CENTER,True,/static/stim/Slimjim.bmp,20,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Whatchamacallit,{},NaN,True,6630.255,432,576,"[381, 105]",CENTER,True,/static/stim/Whatchamacallit.bmp,21,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,FigNewton_small,{},NaN,True,6892.205,432,576,"[381, 105]",CENTER,True,/static/stim/FigNewton_small.bmp,22,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,PeanutMMs,{},NaN,True,7151.78,432,576,"[381, 105]",CENTER,True,/static/stim/PeanutMMs.bmp,23,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Cheese_PeanutButterCrackers,{},NaN,True,7396.305,432,576,"[381, 105]",CENTER,True,/static/stim/Cheese_PeanutButterCrackers.bmp,24,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Laffytaffyred_one,{},NaN,True,7654.125,432,576,"[381, 105]",CENTER,True,/static/stim/Laffytaffyred_one.bmp,25,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Granolabar,{},NaN,True,7986.12,432,576,"[381, 105]",CENTER,True,/static/stim/Granolabar.bmp,26,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,MrGoodbar,{},NaN,True,8228.435,432,576,"[381, 105]",CENTER,True,/static/stim/MrGoodbar.bmp,27,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,AnimalCrackers,{},NaN,True,8453.795,432,576,"[381, 105]",CENTER,True,/static/stim/AnimalCrackers.bmp,28,518.266666667,0.8,MDMMT_0014
2018-01-19 10:35:08,388.7,Cheezits,{},NaN,True,8723.33,432,576,"[381, 105]",CENTER,True,/static/stim/Cheezits.bmp,29,518.266666667,0.8,MDMMT_0014
