date,maxTrialTime,rating,receivedResponse,rt,stimulus1,stimulus1Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-03 14:42:42,NaN,2.32,True,2123.32,starburst,True,MDMMT0009,2123.32,2222.53,0,99.21
2018-01-03 14:42:42,NaN,1.34,True,346.185,WheatThins,True,MDMMT0009,346.185,2570.48,1,2224.295
2018-01-03 14:42:42,NaN,0.87,True,271.76,PeanutMMs,True,MDMMT0009,271.76,2844.64,2,2572.88
2018-01-03 14:42:42,NaN,0.67,True,273.07,Hersheymilk_several,True,MDMMT0009,273.07,3119.38,3,2846.31
2018-01-03 14:42:42,NaN,0.67,True,361.295,FamousAmos_small,True,MDMMT0009,361.295,3482.87,4,3121.575
2018-01-03 14:42:42,NaN,2.75,True,288.63,Sourpatch,True,MDMMT0009,288.63,3773.625,5,3484.995
2018-01-03 14:42:42,NaN,6.09,True,288.485,CheesyDoritos,True,MDMMT0009,288.485,4064.285,6,3775.8
2018-01-03 14:42:42,NaN,7.5,True,337.055,Cheetos,True,MDMMT0009,337.055,4403.645,7,4066.59
2018-01-03 14:42:42,NaN,8.73,True,313.575,PayDay,True,MDMMT0009,313.575,4719.18,8,4405.605
2018-01-03 14:42:42,NaN,9.37,True,469.42,TeddyGrahamschocolate,True,MDMMT0009,469.42,5191.23,9,4721.81
2018-01-03 14:42:42,NaN,9.84,True,353.205,Fritos,True,MDMMT0009,353.205,5546.76,10,5193.555
2018-01-03 14:42:42,NaN,9.93,True,393.47,Laysclassic,True,MDMMT0009,393.47,5942.67,11,5549.2
2018-01-03 14:42:42,NaN,9.57,True,336.845,AnimalCrackers,True,MDMMT0009,336.845,6281.77,12,5944.925
2018-01-03 14:42:42,NaN,8.71,True,248.795,Ghiradelli_milk_Almonds,True,MDMMT0009,248.795,6532.75,13,6283.955
2018-01-03 14:42:42,NaN,6.57,True,303.76,MilkyWay,True,MDMMT0009,303.76,6839.185,14,6535.425
2018-01-03 14:42:42,NaN,4.54,True,248.26,Milano,True,MDMMT0009,248.26,7089.71,15,6841.45
2018-01-03 14:42:42,NaN,0.89,True,434.27,Oreos,True,MDMMT0009,434.27,7526.19,16,7091.92
2018-01-03 14:42:42,NaN,0.45,True,296.42,Butterfinger,True,MDMMT0009,296.42,7824.8,17,7528.38
2018-01-03 14:42:42,NaN,0.14,True,296.815,Reeses,True,MDMMT0009,296.815,8123.88,18,7827.065
2018-01-03 14:42:42,NaN,0.14,True,676.26,Whatchamacallit,True,MDMMT0009,676.26,8802.57,19,8126.31
2018-01-03 14:42:42,NaN,0.06,True,361.14,FigNewton_small,True,MDMMT0009,361.14,9165.905,20,8804.765
2018-01-03 14:42:42,NaN,1.45,True,304.67,RiceKrispyTreat_small,True,MDMMT0009,304.67,9472.795,21,9168.125
2018-01-03 14:42:42,NaN,3.37,True,313.75,PopTartsStrawberry,True,MDMMT0009,313.75,9788.335,22,9474.585
2018-01-03 14:42:42,NaN,5.92,True,328.57,Funyuns_small,True,MDMMT0009,328.57,10119.145,23,9790.575
2018-01-03 14:42:42,NaN,8.03,True,247.445,Crunch,True,MDMMT0009,247.445,10369.61,24,10122.165
2018-01-03 14:42:42,NaN,9.32,True,616.37,Riprolls,True,MDMMT0009,616.37,10987.96,25,10371.59
2018-01-03 14:42:42,NaN,9.57,True,296.43,MrGoodbar,True,MDMMT0009,296.43,11286.74,26,10990.31
2018-01-03 14:42:42,NaN,9.92,True,320.65,100grand_small,True,MDMMT0009,320.65,11609.6,27,11288.95
2018-01-03 14:42:42,NaN,8.21,True,320.625,Ruffles,True,MDMMT0009,320.625,11932.775,28,11612.15
2018-01-03 14:42:42,NaN,5.32,True,279.925,MrsFields,True,MDMMT0009,279.925,12215.885,29,11935.96
2018-01-03 14:42:42,NaN,3.51,True,296.09,TootsieRolls,True,MDMMT0009,296.09,12514.39,30,12218.3
2018-01-03 14:42:42,NaN,1.29,True,288.995,PringlesRed,True,MDMMT0009,288.995,12805.74,31,12516.745
2018-01-03 14:42:42,NaN,2.51,True,288.46,Laffytaffyred_one,True,MDMMT0009,288.46,13096.25,32,12807.79
2018-01-03 14:42:42,NaN,5.09,True,271.995,Keeblerfudgestripes,True,MDMMT0009,271.995,13370.705,33,13098.71
2018-01-03 14:42:42,NaN,7.62,True,329.275,Almondjoy,True,MDMMT0009,329.275,13702.305,34,13373.03
2018-01-03 14:42:42,NaN,9.14,True,320.265,Lollipopred,True,MDMMT0009,320.265,14024.915,35,13704.65
2018-01-03 14:42:42,NaN,5.67,True,353.455,Chocolate_mm,True,MDMMT0009,353.455,14380.525,36,14027.07
2018-01-03 14:42:42,NaN,3.23,True,296.39,Snickers,True,MDMMT0009,296.39,14679.775,37,14383.385
2018-01-03 14:42:42,NaN,1.75,True,295.615,KitKat_small,True,MDMMT0009,295.615,14978.135,38,14682.52
2018-01-03 14:42:42,NaN,9.07,True,1492.125,Jollyranchergreen,True,MDMMT0009,1492.125,16472.525,39,14980.4
2018-01-03 14:42:42,NaN,0.37,True,1908.63,SourSkittles,True,MDMMT0009,1908.63,18383.42,40,16474.79
2018-01-03 14:42:42,NaN,0.78,True,328.615,Dots_one,True,MDMMT0009,328.615,18714.275,41,18385.66
2018-01-03 14:42:42,NaN,4.53,True,353.145,ChipsAhoy_small,True,MDMMT0009,353.145,19069.755,42,18716.61
2018-01-03 14:42:42,NaN,6.34,True,329.055,Doritosranch,True,MDMMT0009,329.055,19401.03,43,19071.975
2018-01-03 14:42:42,NaN,8.25,True,312.51,Goldfish,True,MDMMT0009,312.51,19716.095,44,19403.585
2018-01-03 14:42:42,NaN,8.89,True,352.96,Slimjim,True,MDMMT0009,352.96,20071.42,45,19718.46
2018-01-03 14:42:42,NaN,9.43,True,385.385,Milkduds,True,MDMMT0009,385.385,20459.275,46,20073.89
2018-01-03 14:42:42,NaN,9.18,True,353.165,Cheese_PeanutButterCrackers,True,MDMMT0009,353.165,20814.58,47,20461.415
2018-01-03 14:42:42,NaN,7.15,True,287.465,Hersheykisses,True,MDMMT0009,287.465,21105.425,48,20817.96
2018-01-03 14:42:42,NaN,6.42,True,312.61,Twix,True,MDMMT0009,312.61,21420.6,49,21107.99
2018-01-03 14:42:42,NaN,4.34,True,280.81,FlamingCheetos,True,MDMMT0009,280.81,21703.62,50,21422.81
2018-01-03 14:42:42,NaN,2.51,True,477.835,Toberlorone,True,MDMMT0009,477.835,22183.78,51,21705.945
2018-01-03 14:42:42,NaN,0.92,True,353.72,3Musketeers,True,MDMMT0009,353.72,22539.82,52,22186.1
2018-01-03 14:42:42,NaN,0.5,True,296.09,Skittles,True,MDMMT0009,296.09,22838.16,53,22542.07
2018-01-03 14:42:42,NaN,1.4,True,320.965,RitzBitz2,True,MDMMT0009,320.965,23161.345,54,22840.38
2018-01-03 14:42:42,NaN,5.25,True,328.705,Nutterbutter,True,MDMMT0009,328.705,23492.55,55,23163.845
2018-01-03 14:42:42,NaN,8.07,True,288.31,Cheezits,True,MDMMT0009,288.31,23783.425,56,23495.115
2018-01-03 14:42:42,NaN,9.15,True,264.215,BabyRuth,True,MDMMT0009,264.215,24050.37,57,23786.155
2018-01-03 14:42:42,NaN,9.5,True,264.425,Granolabar,True,MDMMT0009,264.425,24317.05,58,24052.625
2018-01-03 14:42:42,NaN,9.81,True,700.4,Ghiradelli_milk,True,MDMMT0009,700.4,25019.64,59,24319.24
