date,stimulus1_bid,stimulus1_height,stimulus1_id,stimulus1_imgObject,stimulus1_key,stimulus1_loaded,stimulus1_loadedTime,stimulus1_origHeight,stimulus1_origWidth,stimulus1_positionCoords,stimulus1_positionName,stimulus1_rescaleHeight,stimulus1_src,stimulus1_trialN,stimulus1_width,stimulus1_widthPercent,stimulus2_bid,stimulus2_height,stimulus2_id,stimulus2_imgObject,stimulus2_key,stimulus2_loaded,stimulus2_loadedTime,stimulus2_origHeight,stimulus2_origWidth,stimulus2_positionCoords,stimulus2_positionName,stimulus2_rescaleHeight,stimulus2_src,stimulus2_trialN,stimulus2_width,stimulus2_widthPercent,subjectID
2018-01-19 10:53:12,2.04,432,Goldfish,{},u,True,415.1,432,576,"[38.4, 83]",LEFT,False,/static/stim/Goldfish.bmp,0,576,0.45,1.92,432,FlamingCheetos,{},i,True,424.575,432,576,"[665.6, 83]",RIGHT,False,/static/stim/FlamingCheetos.bmp,0,576,0.45,MDMMT_0015
2018-01-19 10:53:12,5.96,432,Cheetos,{},u,True,1987.83,432,576,"[38.4, 83]",LEFT,False,/static/stim/Cheetos.bmp,1,576,0.45,6.59,432,Hersheymilk_several,{},i,True,1993.905,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Hersheymilk_several.bmp,1,576,0.45,MDMMT_0015
2018-01-19 10:53:12,2.14,432,Lollipopred,{},u,True,2608.495,432,576,"[38.4, 83]",LEFT,False,/static/stim/Lollipopred.bmp,2,576,0.45,1.37,432,Ghiradelli_milk_Almonds,{},i,True,2613.81,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Ghiradelli_milk_Almonds.bmp,2,576,0.45,MDMMT_0015
2018-01-19 10:53:12,6.59,432,Hersheymilk_several,{},u,True,3187.59,432,576,"[38.4, 83]",LEFT,False,/static/stim/Hersheymilk_several.bmp,3,576,0.45,8.17,432,Sourpatch,{},i,True,3205.78,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Sourpatch.bmp,3,576,0.45,MDMMT_0015
2018-01-19 10:53:12,3.85,432,RiceKrispyTreat_small,{},u,True,3814.295,432,576,"[38.4, 83]",LEFT,False,/static/stim/RiceKrispyTreat_small.bmp,4,576,0.45,9.5,432,Chocolate_mm,{},i,True,3821.365,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Chocolate_mm.bmp,4,576,0.45,MDMMT_0015
2018-01-19 10:53:12,5.15,432,Nutterbutter,{},u,True,4565.505,432,576,"[38.4, 83]",LEFT,False,/static/stim/Nutterbutter.bmp,5,576,0.45,7.28,432,Milano,{},i,True,4571.4,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Milano.bmp,5,576,0.45,MDMMT_0015
2018-01-19 10:53:12,1.46,432,Ghiradelli_milk,{},u,True,5154.98,432,576,"[38.4, 83]",LEFT,False,/static/stim/Ghiradelli_milk.bmp,6,576,0.45,1.85,432,Dots_one,{},i,True,5156.73,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Dots_one.bmp,6,576,0.45,MDMMT_0015
2018-01-19 10:53:12,1.37,432,Ghiradelli_milk_Almonds,{},u,True,5643.445,432,576,"[38.4, 83]",LEFT,False,/static/stim/Ghiradelli_milk_Almonds.bmp,7,576,0.45,0.18,432,Whatchamacallit,{},i,True,5661.965,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Whatchamacallit.bmp,7,576,0.45,MDMMT_0015
2018-01-19 10:53:12,0.39,432,Hersheykisses,{},u,True,10171.62,432,576,"[38.4, 83]",LEFT,False,/static/stim/Hersheykisses.bmp,8,576,0.45,1.18,432,Laffytaffyred_one,{},i,True,10177.455,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Laffytaffyred_one.bmp,8,576,0.45,MDMMT_0015
2018-01-19 10:53:12,5.03,432,starburst,{},u,True,14683.16,432,576,"[38.4, 83]",LEFT,False,/static/stim/starburst.bmp,9,576,0.45,7.06,432,Twix,{},i,True,14689.56,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Twix.bmp,9,576,0.45,MDMMT_0015
2018-01-19 10:53:12,4.57,432,Oreos,{},u,True,19193.615,432,576,"[38.4, 83]",LEFT,False,/static/stim/Oreos.bmp,10,576,0.45,4.39,432,Cheezits,{},i,True,19199.305,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Cheezits.bmp,10,576,0.45,MDMMT_0015
2018-01-19 10:53:12,1.17,432,CheesyDoritos,{},u,True,23698.275,432,576,"[38.4, 83]",LEFT,False,/static/stim/CheesyDoritos.bmp,11,576,0.45,0.35,432,Jollyranchergreen,{},i,True,23704.31,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Jollyranchergreen.bmp,11,576,0.45,MDMMT_0015
2018-01-19 10:53:12,4.57,432,Oreos,{},u,True,28179.13,432,576,"[38.4, 83]",LEFT,False,/static/stim/Oreos.bmp,12,576,0.45,0.17,432,Butterfinger,{},i,True,28202.855,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Butterfinger.bmp,12,576,0.45,MDMMT_0015
2018-01-19 10:53:12,7.73,432,Funyuns_small,{},u,True,32710.305,432,576,"[38.4, 83]",LEFT,False,/static/stim/Funyuns_small.bmp,13,576,0.45,7.34,432,MilkyWay,{},i,True,32716.91,432,576,"[665.6, 83]",RIGHT,False,/static/stim/MilkyWay.bmp,13,576,0.45,MDMMT_0015
2018-01-19 10:53:12,6.4,432,100grand_small,{},u,True,37212.165,432,576,"[38.4, 83]",LEFT,False,/static/stim/100grand_small.bmp,14,576,0.45,6.29,432,PeanutMMs,{},i,True,37218.235,432,576,"[665.6, 83]",RIGHT,False,/static/stim/PeanutMMs.bmp,14,576,0.45,MDMMT_0015
2018-01-19 10:53:12,6.43,432,Laysclassic,{},u,True,38632.31,432,576,"[38.4, 83]",LEFT,False,/static/stim/Laysclassic.bmp,15,576,0.45,5.65,432,Almondjoy,{},i,True,38633.99,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Almondjoy.bmp,15,576,0.45,MDMMT_0015
2018-01-19 10:53:12,4.57,432,Oreos,{},u,True,39117.85,432,576,"[38.4, 83]",LEFT,False,/static/stim/Oreos.bmp,16,576,0.45,5.15,432,Nutterbutter,{},i,True,39120.765,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Nutterbutter.bmp,16,576,0.45,MDMMT_0015
2018-01-19 10:53:12,0.6,432,AnimalCrackers,{},u,True,39819.865,432,576,"[38.4, 83]",LEFT,False,/static/stim/AnimalCrackers.bmp,17,576,0.45,1.17,432,CheesyDoritos,{},i,True,39803.835,432,576,"[665.6, 83]",RIGHT,False,/static/stim/CheesyDoritos.bmp,17,576,0.45,MDMMT_0015
2018-01-19 10:53:12,1.18,432,Laffytaffyred_one,{},u,True,40387.76,432,576,"[38.4, 83]",LEFT,False,/static/stim/Laffytaffyred_one.bmp,18,576,0.45,1.03,432,Snickers,{},i,True,40404.38,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Snickers.bmp,18,576,0.45,MDMMT_0015
2018-01-19 10:53:12,3.78,432,Milkduds,{},u,True,41001.83,432,576,"[38.4, 83]",LEFT,False,/static/stim/Milkduds.bmp,19,576,0.45,5.65,432,Almondjoy,{},i,True,40986.12,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Almondjoy.bmp,19,576,0.45,MDMMT_0015
2018-01-19 10:53:12,2.6,432,Fritos,{},u,True,41628.96,432,576,"[38.4, 83]",LEFT,False,/static/stim/Fritos.bmp,20,576,0.45,1.85,432,Dots_one,{},i,True,41611.085,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Dots_one.bmp,20,576,0.45,MDMMT_0015
2018-01-19 10:53:12,2.57,432,PringlesRed,{},u,True,42186.885,432,576,"[38.4, 83]",LEFT,False,/static/stim/PringlesRed.bmp,21,576,0.45,2.93,432,MrGoodbar,{},i,True,42193.35,432,576,"[665.6, 83]",RIGHT,False,/static/stim/MrGoodbar.bmp,21,576,0.45,MDMMT_0015
2018-01-19 10:53:12,0.84,432,Keeblerfudgestripes,{},u,True,42753.115,432,576,"[38.4, 83]",LEFT,False,/static/stim/Keeblerfudgestripes.bmp,22,576,0.45,5.96,432,Cheetos,{},i,True,42736.98,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Cheetos.bmp,22,576,0.45,MDMMT_0015
2018-01-19 10:53:12,6.12,432,KitKat_small,{},u,True,47261.305,432,576,"[38.4, 83]",LEFT,False,/static/stim/KitKat_small.bmp,23,576,0.45,5.96,432,Cheetos,{},i,True,47241.72,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Cheetos.bmp,23,576,0.45,MDMMT_0015
2018-01-19 10:53:12,1.92,432,FlamingCheetos,{},u,True,51750.91,432,576,"[38.4, 83]",LEFT,False,/static/stim/FlamingCheetos.bmp,24,576,0.45,2.93,432,MrGoodbar,{},i,True,51751.21,432,576,"[665.6, 83]",RIGHT,False,/static/stim/MrGoodbar.bmp,24,576,0.45,MDMMT_0015
