date,delta,maxTrialTime,receivedResponse,rsp,rt,selected,stimulus1,stimulus1Bid,stimulus1Loaded,stimulus2,stimulus2Bid,stimulus2Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-19 10:53:12,-0.12,4000,True,u,1084.8,Goldfish,Goldfish,2.04,True,FlamingCheetos,1.92,True,MDMMT_0015,1084.8,1457.585,0,372.785
2018-01-19 10:53:12,0.63,4000,True,i,114.55,Hersheymilk_several,Cheetos,5.96,True,Hersheymilk_several,6.59,True,MDMMT_0015,114.55,2079.445,1,1964.895
2018-01-19 10:53:12,-0.77,4000,True,i,97.12,Ghiradelli_milk_Almonds,Lollipopred,2.14,True,Ghiradelli_milk_Almonds,1.37,True,MDMMT_0015,97.12,2681.445,2,2584.325
2018-01-19 10:53:12,1.58,4000,True,i,99.175,Sourpatch,Hersheymilk_several,6.59,True,Sourpatch,8.17,True,MDMMT_0015,99.175,3285.315,3,3186.14
2018-01-19 10:53:12,5.65,4000,True,u,246.51,RiceKrispyTreat_small,RiceKrispyTreat_small,3.85,True,Chocolate_mm,9.5,True,MDMMT_0015,246.51,4037.455,4,3790.945
2018-01-19 10:53:12,2.13,4000,True,u,84.265,Nutterbutter,Nutterbutter,5.15,True,Milano,7.28,True,MDMMT_0015,84.265,4625.4,5,4541.135
2018-01-19 10:53:12,0.39,4000,True,u,7.71,Ghiradelli_milk,Ghiradelli_milk,1.46,False,Dots_one,1.85,False,MDMMT_0015,7.71,5137.185,6,5129.475
2018-01-19 10:53:12,-1.19,4000,False,NaN,4001.155,NaN,Ghiradelli_milk_Almonds,1.37,True,Whatchamacallit,0.18,True,MDMMT_0015,4001.155,9643.555,7,5642.4
2018-01-19 10:53:12,0.79,4000,False,NaN,4005.05,NaN,Hersheykisses,0.39,True,Laffytaffyred_one,1.18,True,MDMMT_0015,4005.05,14151.76,8,10146.71
2018-01-19 10:53:12,2.03,4000,False,NaN,4003.895,NaN,starburst,5.03,True,Twix,7.06,True,MDMMT_0015,4003.895,18660.24,9,14656.345
2018-01-19 10:53:12,-0.18,4000,False,NaN,4002.005,NaN,Oreos,4.57,True,Cheezits,4.39,True,MDMMT_0015,4002.005,23168.085,10,19166.08
2018-01-19 10:53:12,-0.82,4000,False,NaN,4005.155,NaN,CheesyDoritos,1.17,True,Jollyranchergreen,0.35,True,MDMMT_0015,4005.155,27677.545,11,23672.39
2018-01-19 10:53:12,-4.4,4000,False,NaN,4003.595,NaN,Oreos,4.57,True,Butterfinger,0.17,True,MDMMT_0015,4003.595,32181.975,12,28178.38
2018-01-19 10:53:12,-0.39,4000,False,NaN,4002.525,NaN,Funyuns_small,7.73,True,MilkyWay,7.34,True,MDMMT_0015,4002.525,36687.145,13,32684.62
2018-01-19 10:53:12,-0.11,4000,True,u,887.675,100grand_small,100grand_small,6.4,True,PeanutMMs,6.29,True,MDMMT_0015,887.675,38075.795,14,37188.12
2018-01-19 10:53:12,-0.78,4000,True,u,3.045,Laysclassic,Laysclassic,6.43,False,Almondjoy,5.65,False,MDMMT_0015,3.045,38608.595,15,38605.55
2018-01-19 10:53:12,0.58,4000,True,i,180.27,Nutterbutter,Oreos,4.57,True,Nutterbutter,5.15,True,MDMMT_0015,180.27,39296.76,16,39116.49
2018-01-19 10:53:12,0.57,4000,True,i,81.07,CheesyDoritos,AnimalCrackers,0.6,True,CheesyDoritos,1.17,True,MDMMT_0015,81.07,39883.68,17,39802.61
2018-01-19 10:53:12,-0.15,4000,True,u,94.47,Laffytaffyred_one,Laffytaffyred_one,1.18,True,Snickers,1.03,True,MDMMT_0015,94.47,40481.23,18,40386.76
2018-01-19 10:53:12,1.87,4000,True,u,118.62,Milkduds,Milkduds,3.78,True,Almondjoy,5.65,True,MDMMT_0015,118.62,41103.78,19,40985.16
2018-01-19 10:53:12,-0.75,4000,True,i,48.555,Dots_one,Fritos,2.6,True,Dots_one,1.85,True,MDMMT_0015,48.555,41658.61,20,41610.055
2018-01-19 10:53:12,0.36,4000,True,i,65.11,MrGoodbar,PringlesRed,2.57,True,MrGoodbar,2.93,True,MDMMT_0015,65.11,42230.59,21,42165.48
2018-01-19 10:53:12,5.12,4000,False,NaN,4003.31,NaN,Keeblerfudgestripes,0.84,True,Cheetos,5.96,True,MDMMT_0015,4003.31,46739.31,22,42736.0
2018-01-19 10:53:12,-0.16,4000,False,NaN,4004.655,NaN,KitKat_small,6.12,True,Cheetos,5.96,True,MDMMT_0015,4004.655,51245.46,23,47240.805
2018-01-19 10:53:12,1.01,4000,False,NaN,4004.37,NaN,FlamingCheetos,1.92,True,MrGoodbar,2.93,True,MDMMT_0015,4004.37,55754.555,24,51750.185
2018-01-19 10:53:12,0.03,4000,False,NaN,4005.3,NaN,Hersheymilk_several,6.59,True,WheatThins,6.62,True,MDMMT_0015,4005.3,60261.17,25,56255.87
2018-01-19 10:53:12,0.04,4000,False,NaN,4001.11,NaN,Jollyranchergreen,0.35,True,Hersheykisses,0.39,True,MDMMT_0015,4001.11,64767.725,26,60766.615
2018-01-19 10:53:12,1.15,4000,False,NaN,4001.685,NaN,Cheezits,4.39,True,Riprolls,5.54,True,MDMMT_0015,4001.685,69274.695,27,65273.01
2018-01-19 10:53:12,5.59,4000,False,NaN,4003.325,NaN,Cheezits,4.39,True,BabyRuth,9.98,True,MDMMT_0015,4003.325,73779.855,28,69776.53
