date,stimulus1_bid,stimulus1_height,stimulus1_id,stimulus1_imgObject,stimulus1_key,stimulus1_loaded,stimulus1_loadedTime,stimulus1_origHeight,stimulus1_origWidth,stimulus1_positionCoords,stimulus1_positionName,stimulus1_rescaleHeight,stimulus1_src,stimulus1_trialN,stimulus1_width,stimulus1_widthPercent,stimulus2_bid,stimulus2_height,stimulus2_id,stimulus2_imgObject,stimulus2_key,stimulus2_loaded,stimulus2_loadedTime,stimulus2_origHeight,stimulus2_origWidth,stimulus2_positionCoords,stimulus2_positionName,stimulus2_rescaleHeight,stimulus2_src,stimulus2_trialN,stimulus2_width,stimulus2_widthPercent,subjectID
2018-01-19 00:55:12,7.62,432,CheesyDoritos,{},u,True,371.095,432,576,"[38.4, 83]",LEFT,False,/static/stim/CheesyDoritos.bmp,0,576,0.45,3.28,432,SourSkittles,{},i,True,371.4,432,576,"[665.6, 83]",RIGHT,False,/static/stim/SourSkittles.bmp,0,576,0.45,MDMMT_0009
2018-01-19 00:55:12,0,432,Ghiradelli_milk_Almonds,{},u,True,1255.09,432,576,"[38.4, 83]",LEFT,False,/static/stim/Ghiradelli_milk_Almonds.bmp,1,576,0.45,2.43,432,Dots_one,{},i,True,1261.465,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Dots_one.bmp,1,576,0.45,MDMMT_0009
2018-01-19 00:55:12,7.09,432,AnimalCrackers,{},u,True,1881.815,432,576,"[38.4, 83]",LEFT,False,/static/stim/AnimalCrackers.bmp,2,576,0.45,2.54,432,Goldfish,{},i,True,1888.365,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Goldfish.bmp,2,576,0.45,MDMMT_0009
2018-01-19 00:55:12,4.5,432,Hersheymilk_several,{},u,True,2467.195,432,576,"[38.4, 83]",LEFT,False,/static/stim/Hersheymilk_several.bmp,3,576,0.45,3.53,432,Chocolate_mm,{},i,True,2460.28,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Chocolate_mm.bmp,3,576,0.45,MDMMT_0009
2018-01-19 00:55:12,7.62,432,CheesyDoritos,{},u,True,3087.765,432,576,"[38.4, 83]",LEFT,False,/static/stim/CheesyDoritos.bmp,4,576,0.45,7.46,432,Granolabar,{},i,True,3104.01,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Granolabar.bmp,4,576,0.45,MDMMT_0009
2018-01-19 00:55:12,6,432,Skittles,{},u,True,3712.125,432,576,"[38.4, 83]",LEFT,False,/static/stim/Skittles.bmp,5,576,0.45,4.81,432,Funyuns_small,{},i,True,3705.78,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Funyuns_small.bmp,5,576,0.45,MDMMT_0009
2018-01-19 00:55:12,4.78,432,Sourpatch,{},u,True,4261.595,432,576,"[38.4, 83]",LEFT,False,/static/stim/Sourpatch.bmp,6,576,0.45,2.43,432,Dots_one,{},i,True,4245.61,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Dots_one.bmp,6,576,0.45,MDMMT_0009
2018-01-19 00:55:12,5.81,432,TeddyGrahamschocolate,{},u,True,4804.73,432,576,"[38.4, 83]",LEFT,False,/static/stim/TeddyGrahamschocolate.bmp,7,576,0.45,0,432,Ghiradelli_milk_Almonds,{},i,True,4787.575,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Ghiradelli_milk_Almonds.bmp,7,576,0.45,MDMMT_0009
2018-01-19 00:55:12,6.98,432,starburst,{},u,True,5394.525,432,576,"[38.4, 83]",LEFT,False,/static/stim/starburst.bmp,8,576,0.45,6.65,432,Doritosranch,{},i,True,5400.89,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Doritosranch.bmp,8,576,0.45,MDMMT_0009
2018-01-19 00:55:13,6.48,432,3Musketeers,{},u,True,5997.365,432,576,"[38.4, 83]",LEFT,False,/static/stim/3Musketeers.bmp,9,576,0.45,0.7,432,BabyRuth,{},i,True,6004.385,432,576,"[665.6, 83]",RIGHT,False,/static/stim/BabyRuth.bmp,9,576,0.45,MDMMT_0009
2018-01-19 00:55:13,2.43,432,Dots_one,{},u,True,6560.24,432,576,"[38.4, 83]",LEFT,False,/static/stim/Dots_one.bmp,10,576,0.45,1.06,432,PeanutMMs,{},i,True,6576.48,432,576,"[665.6, 83]",RIGHT,False,/static/stim/PeanutMMs.bmp,10,576,0.45,MDMMT_0009
2018-01-19 00:55:13,6,432,Laysclassic,{},u,True,7214.38,432,576,"[38.4, 83]",LEFT,False,/static/stim/Laysclassic.bmp,11,576,0.45,6.42,432,RiceKrispyTreat_small,{},i,True,7220.865,432,576,"[665.6, 83]",RIGHT,False,/static/stim/RiceKrispyTreat_small.bmp,11,576,0.45,MDMMT_0009
2018-01-19 00:55:13,5.32,432,Toberlorone,{},u,True,7798.275,432,576,"[38.4, 83]",LEFT,False,/static/stim/Toberlorone.bmp,12,576,0.45,6.12,432,Hersheykisses,{},i,True,7806.45,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Hersheykisses.bmp,12,576,0.45,MDMMT_0009
2018-01-19 00:55:13,8.96,432,RitzBitz2,{},u,True,8520.585,432,576,"[38.4, 83]",LEFT,False,/static/stim/RitzBitz2.bmp,13,576,0.45,7.46,432,Granolabar,{},i,True,8502.56,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Granolabar.bmp,13,576,0.45,MDMMT_0009
2018-01-19 00:55:13,8.85,432,WheatThins,{},u,True,9157.145,432,576,"[38.4, 83]",LEFT,False,/static/stim/WheatThins.bmp,14,576,0.45,9.07,432,Almondjoy,{},i,True,9162.84,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Almondjoy.bmp,14,576,0.45,MDMMT_0009
2018-01-19 00:55:13,6.65,432,Doritosranch,{},u,True,9797.56,432,576,"[38.4, 83]",LEFT,False,/static/stim/Doritosranch.bmp,15,576,0.45,6.48,432,3Musketeers,{},i,True,9797.87,432,576,"[665.6, 83]",RIGHT,False,/static/stim/3Musketeers.bmp,15,576,0.45,MDMMT_0009
2018-01-19 00:55:13,7.5,432,Whatchamacallit,{},u,True,10331.225,432,576,"[38.4, 83]",LEFT,False,/static/stim/Whatchamacallit.bmp,16,576,0.45,5.81,432,TeddyGrahamschocolate,{},i,True,10314.495,432,576,"[665.6, 83]",RIGHT,False,/static/stim/TeddyGrahamschocolate.bmp,16,576,0.45,MDMMT_0009
2018-01-19 00:55:13,6.87,432,Butterfinger,{},u,True,10848.705,432,576,"[38.4, 83]",LEFT,False,/static/stim/Butterfinger.bmp,17,576,0.45,6.48,432,3Musketeers,{},i,True,10832.555,432,576,"[665.6, 83]",RIGHT,False,/static/stim/3Musketeers.bmp,17,576,0.45,MDMMT_0009
2018-01-19 00:55:13,2.98,432,Keeblerfudgestripes,{},u,True,11546.175,432,576,"[38.4, 83]",LEFT,False,/static/stim/Keeblerfudgestripes.bmp,18,576,0.45,7.35,432,TootsieRolls,{},i,True,11548.005,432,576,"[665.6, 83]",RIGHT,False,/static/stim/TootsieRolls.bmp,18,576,0.45,MDMMT_0009
2018-01-19 00:55:13,0.64,432,Twix,{},u,True,12061.96,432,576,"[38.4, 83]",LEFT,False,/static/stim/Twix.bmp,19,576,0.45,0.54,432,Ruffles,{},i,True,12063.745,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Ruffles.bmp,19,576,0.45,MDMMT_0009
2018-01-19 00:55:13,2.43,432,Dots_one,{},u,True,12545.175,432,576,"[38.4, 83]",LEFT,False,/static/stim/Dots_one.bmp,20,576,0.45,6.98,432,starburst,{},i,True,12545.51,432,576,"[665.6, 83]",RIGHT,False,/static/stim/starburst.bmp,20,576,0.45,MDMMT_0009
2018-01-19 00:55:13,6.87,432,Butterfinger,{},u,True,14989.58,432,576,"[38.4, 83]",LEFT,False,/static/stim/Butterfinger.bmp,21,576,0.45,6.65,432,Doritosranch,{},i,True,14989.88,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Doritosranch.bmp,21,576,0.45,MDMMT_0009
2018-01-19 00:55:13,6.98,432,starburst,{},u,True,15497.585,432,576,"[38.4, 83]",LEFT,False,/static/stim/starburst.bmp,22,576,0.45,7.09,432,AnimalCrackers,{},i,True,15497.795,432,576,"[665.6, 83]",RIGHT,False,/static/stim/AnimalCrackers.bmp,22,576,0.45,MDMMT_0009
2018-01-19 00:55:13,7.5,432,Whatchamacallit,{},u,True,21444.77,432,576,"[38.4, 83]",LEFT,False,/static/stim/Whatchamacallit.bmp,23,576,0.45,3.14,432,Ghiradelli_milk,{},i,True,21460.995,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Ghiradelli_milk.bmp,23,576,0.45,MDMMT_0009
2018-01-19 00:55:13,7.23,432,100grand_small,{},u,True,27498.565,432,576,"[38.4, 83]",LEFT,False,/static/stim/100grand_small.bmp,24,576,0.45,2.54,432,Oreos,{},i,True,27504.485,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Oreos.bmp,24,576,0.45,MDMMT_0009
2018-01-19 00:55:13,9.42,432,Cheese_PeanutButterCrackers,{},u,True,32462.225,432,576,"[38.4, 83]",LEFT,False,/static/stim/Cheese_PeanutButterCrackers.bmp,25,576,0.45,5.09,432,MilkyWay,{},i,True,32468.465,432,576,"[665.6, 83]",RIGHT,False,/static/stim/MilkyWay.bmp,25,576,0.45,MDMMT_0009
2018-01-19 00:55:13,3,432,Riprolls,{},u,True,33077.105,432,576,"[38.4, 83]",LEFT,False,/static/stim/Riprolls.bmp,26,576,0.45,3.37,432,ChipsAhoy_small,{},i,True,33084.33,432,576,"[665.6, 83]",RIGHT,False,/static/stim/ChipsAhoy_small.bmp,26,576,0.45,MDMMT_0009
2018-01-19 00:55:13,7.35,432,TootsieRolls,{},u,True,33714.065,432,576,"[38.4, 83]",LEFT,False,/static/stim/TootsieRolls.bmp,27,576,0.45,7.62,432,CheesyDoritos,{},i,True,33714.315,432,576,"[665.6, 83]",RIGHT,False,/static/stim/CheesyDoritos.bmp,27,576,0.45,MDMMT_0009
