date,maxTrialTime,rating,receivedResponse,rt,stimulus1,stimulus1Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-19 00:39:47,NaN,6.87,True,2222.635,Butterfinger,True,MDMMT_0009,2222.635,2316.58,0,93.945
2018-01-19 00:39:47,NaN,6.65,True,336.405,Doritosranch,True,MDMMT_0009,336.405,2656.025,1,2319.62
2018-01-19 00:39:47,NaN,5.81,True,263.9,Jollyranchergreen,True,MDMMT_0009,263.9,2922.63,2,2658.73
2018-01-19 00:39:47,NaN,4.78,True,433.785,Sourpatch,True,MDMMT_0009,433.785,3358.9,3,2925.115
2018-01-19 00:39:47,NaN,3.53,True,313.275,Chocolate_mm,True,MDMMT_0009,313.275,3674.455,4,3361.18
2018-01-19 00:39:47,NaN,2.43,True,247.745,Dots_one,True,MDMMT_0009,247.745,3924.535,5,3676.79
2018-01-19 00:39:47,NaN,3.0,True,559.53,Riprolls,True,MDMMT_0009,559.53,4486.225,6,3926.695
2018-01-19 00:39:47,NaN,3.5,True,296.555,Slimjim,True,MDMMT_0009,296.555,4785.135,7,4488.58
2018-01-19 00:39:47,NaN,4.81,True,280.645,Funyuns_small,True,MDMMT_0009,280.645,5067.845,8,4787.2
2018-01-19 00:39:47,NaN,6.48,True,256.92,3Musketeers,True,MDMMT_0009,256.92,5326.955,9,5070.035
2018-01-19 00:39:47,NaN,7.5,True,312.87,Whatchamacallit,True,MDMMT_0009,312.87,5642.16,10,5329.29
2018-01-19 00:39:47,NaN,8.35,True,280.105,Nutterbutter,True,MDMMT_0009,280.105,5924.515,11,5644.41
2018-01-19 00:39:47,NaN,8.96,True,385.23,RitzBitz2,True,MDMMT_0009,385.23,6312.25,12,5927.02
2018-01-19 00:39:47,NaN,8.45,True,305.09,Fritos,True,MDMMT_0009,305.09,6619.57,13,6314.48
2018-01-19 00:39:47,NaN,7.62,True,263.915,CheesyDoritos,True,MDMMT_0009,263.915,6885.985,14,6622.07
2018-01-19 00:39:47,NaN,7.23,True,272.885,100grand_small,True,MDMMT_0009,272.885,7161.085,15,6888.2
2018-01-19 00:39:47,NaN,6.42,True,280.12,RiceKrispyTreat_small,True,MDMMT_0009,280.12,7443.51,16,7163.39
2018-01-19 00:39:47,NaN,5.68,True,232.745,Milano,True,MDMMT_0009,232.745,7677.885,17,7445.14
2018-01-19 00:39:47,NaN,5.09,True,281.545,MilkyWay,True,MDMMT_0009,281.545,7961.085,18,7679.54
2018-01-19 00:39:47,NaN,3.87,True,223.9,KitKat_small,True,MDMMT_0009,223.9,8187.05,19,7963.15
