date,delta,maxTrialTime,receivedResponse,rsp,rt,selected,stimulus1,stimulus1Bid,stimulus1Loaded,stimulus2,stimulus2Bid,stimulus2Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-05 11:21:09,0.44,4000,True,u,1325.945,FigNewton_small,FigNewton_small,7.29,True,Slimjim,7.73,True,MDMMT_0001,1325.945,1670.585,0,344.64
2018-01-05 11:21:09,-0.36,4000,True,i,180.41,PeanutMMs,Crunch,3.42,True,PeanutMMs,3.06,True,MDMMT_0001,180.41,2361.54,1,2181.13
2018-01-05 11:21:09,1.94,4000,True,u,448.53,Keeblerfudgestripes,Keeblerfudgestripes,2.31,True,FamousAmos_small,4.25,True,MDMMT_0001,448.53,3314.385,2,2865.855
2018-01-05 11:21:09,0.26,4000,True,i,31.28,Fritos,Lollipopred,7.14,True,Fritos,7.4,True,MDMMT_0001,31.28,3851.45,3,3820.17
2018-01-05 11:21:09,2.5,4000,True,u,133.245,Milano,Milano,0.92,True,Crunch,3.42,True,MDMMT_0001,133.245,4489.455,4,4356.21
2018-01-05 11:21:09,0.5,4000,True,i,150.005,starburst,AnimalCrackers,6.42,True,starburst,6.92,True,MDMMT_0001,150.005,5148.435,5,4998.43
2018-01-05 11:21:10,1.12,4000,True,u,496.92,Funyuns_small,Funyuns_small,6.28,True,Snickers,7.4,True,MDMMT_0001,496.92,6151.39,6,5654.47
2018-01-05 11:21:10,2.69,4000,True,u,51.03,PopTartsStrawberry,PopTartsStrawberry,1.01,True,Ghiradelli_milk_Almonds,3.7,True,MDMMT_0001,51.03,6709.215,7,6658.185
2018-01-05 11:21:10,-0.09,4000,True,u,56.31,Ruffles,Ruffles,5.23,True,Granolabar,5.14,True,MDMMT_0001,56.31,7274.17,8,7217.86
2018-01-05 11:21:10,-2.42,4000,True,u,103.39,FigNewton_small,FigNewton_small,7.29,True,Cheese_PeanutButterCrackers,4.87,True,MDMMT_0001,103.39,7906.305,9,7802.915
2018-01-05 11:21:10,0.39,4000,True,i,4.53,100grand_small,Cheetos,2.95,False,100grand_small,3.34,False,MDMMT_0001,4.53,8419.3,10,8414.77
2018-01-05 11:21:10,-0.31,4000,True,u,141.62,PopTartsStrawberry,PopTartsStrawberry,1.01,True,Sourpatch,0.7,True,MDMMT_0001,141.62,9067.265,11,8925.645
2018-01-05 11:21:10,-2.48,4000,True,i,62.95,Reeses,RiceKrispyTreat_small,6.57,True,Reeses,4.09,True,MDMMT_0001,62.95,9639.04,12,9576.09
2018-01-05 11:21:10,-0.67,4000,True,i,49.01,Ghiradelli_milk,ChipsAhoy_small,5.79,True,Ghiradelli_milk,5.12,True,MDMMT_0001,49.01,10206.145,13,10157.135
2018-01-05 11:21:10,0.13,4000,False,NaN,4003.36,NaN,CheesyDoritos,4.26,True,Jollyranchergreen,4.39,True,MDMMT_0001,4003.36,14715.36,14,10712.0
2018-01-05 11:21:10,-1.0,4000,False,NaN,4000.34,NaN,Skittles,1.7,True,Sourpatch,0.7,True,MDMMT_0001,4000.34,19217.545,15,15217.205
