date,stimulus1_height,stimulus1_id,stimulus1_imgObject,stimulus1_key,stimulus1_loaded,stimulus1_loadedTime,stimulus1_origHeight,stimulus1_origWidth,stimulus1_positionCoords,stimulus1_positionName,stimulus1_rescaleHeight,stimulus1_src,stimulus1_trialN,stimulus1_width,stimulus1_widthPercent,subjectID
2018-01-05 11:14:27,403.65,Milano,{},NaN,True,130.95,432,576,"[371, 109]",CENTER,True,/static/stim/Milano.bmp,0,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Keeblerfudgestripes,{},NaN,True,2681.77,432,576,"[371, 109]",CENTER,True,/static/stim/Keeblerfudgestripes.bmp,1,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,PeanutMMs,{},NaN,True,3272.675,432,576,"[371, 109]",CENTER,True,/static/stim/PeanutMMs.bmp,2,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Reeses,{},NaN,True,3746.05,432,576,"[371, 109]",CENTER,True,/static/stim/Reeses.bmp,3,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Goldfish,{},NaN,True,4187.855,432,576,"[371, 109]",CENTER,True,/static/stim/Goldfish.bmp,4,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Doritosranch,{},NaN,True,4675.71,432,576,"[371, 109]",CENTER,True,/static/stim/Doritosranch.bmp,5,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Ghiradelli_milk_Almonds,{},NaN,True,5054.285,432,576,"[371, 109]",CENTER,True,/static/stim/Ghiradelli_milk_Almonds.bmp,6,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,PayDay,{},NaN,True,5419.0,432,576,"[371, 109]",CENTER,True,/static/stim/PayDay.bmp,7,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Lollipopred,{},NaN,True,5889.965,432,576,"[371, 109]",CENTER,True,/static/stim/Lollipopred.bmp,8,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,SourSkittles,{},NaN,True,6252.845,432,576,"[371, 109]",CENTER,True,/static/stim/SourSkittles.bmp,9,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Fritos,{},NaN,True,6765.325,432,576,"[371, 109]",CENTER,True,/static/stim/Fritos.bmp,10,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,KitKat_small,{},NaN,True,7280.02,432,576,"[371, 109]",CENTER,True,/static/stim/KitKat_small.bmp,11,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Milkduds,{},NaN,True,7688.8,432,576,"[371, 109]",CENTER,True,/static/stim/Milkduds.bmp,12,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Laysclassic,{},NaN,True,8084.39,432,576,"[371, 109]",CENTER,True,/static/stim/Laysclassic.bmp,13,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Jollyranchergreen,{},NaN,True,8421.625,432,576,"[371, 109]",CENTER,True,/static/stim/Jollyranchergreen.bmp,14,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,100grand_small,{},NaN,True,8754.475,432,576,"[371, 109]",CENTER,True,/static/stim/100grand_small.bmp,15,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,ChipsAhoy_small,{},NaN,True,9051.665,432,576,"[371, 109]",CENTER,True,/static/stim/ChipsAhoy_small.bmp,16,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Laffytaffyred_one,{},NaN,True,9461.85,432,576,"[371, 109]",CENTER,True,/static/stim/Laffytaffyred_one.bmp,17,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,3Musketeers,{},NaN,True,9800.86,432,576,"[371, 109]",CENTER,True,/static/stim/3Musketeers.bmp,18,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Whatchamacallit,{},NaN,True,10128.56,432,576,"[371, 109]",CENTER,True,/static/stim/Whatchamacallit.bmp,19,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Riprolls,{},NaN,True,10439.445,432,576,"[371, 109]",CENTER,True,/static/stim/Riprolls.bmp,20,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,BabyRuth,{},NaN,True,10810.09,432,576,"[371, 109]",CENTER,True,/static/stim/BabyRuth.bmp,21,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,PringlesRed,{},NaN,True,11243.535,432,576,"[371, 109]",CENTER,True,/static/stim/PringlesRed.bmp,22,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Toberlorone,{},NaN,True,11551.065,432,576,"[371, 109]",CENTER,True,/static/stim/Toberlorone.bmp,23,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,TootsieRolls,{},NaN,True,11899.145,432,576,"[371, 109]",CENTER,True,/static/stim/TootsieRolls.bmp,24,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Nutterbutter,{},NaN,True,12207.24,432,576,"[371, 109]",CENTER,True,/static/stim/Nutterbutter.bmp,25,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Slimjim,{},NaN,True,12546.325,432,576,"[371, 109]",CENTER,True,/static/stim/Slimjim.bmp,26,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,FlamingCheetos,{},NaN,True,12883.365,432,576,"[371, 109]",CENTER,True,/static/stim/FlamingCheetos.bmp,27,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,MrGoodbar,{},NaN,True,13215.42,432,576,"[371, 109]",CENTER,True,/static/stim/MrGoodbar.bmp,28,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Funyuns_small,{},NaN,True,13553.48,432,576,"[371, 109]",CENTER,True,/static/stim/Funyuns_small.bmp,29,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,Dots_one,{},NaN,True,13901.065,432,576,"[371, 109]",CENTER,True,/static/stim/Dots_one.bmp,30,538.2,0.8,MDMMT_0001
2018-01-05 11:14:27,403.65,MrsFields,{},NaN,True,14255.455,432,576,"[371, 109]",CENTER,True,/static/stim/MrsFields.bmp,31,538.2,0.8,MDMMT_0001
