date,maxTrialTime,rating,receivedResponse,rt,stimulus1,stimulus1Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-05 11:14:27,NaN,0.92,True,2560.61,Milano,True,MDMMT_0001,2560.61,2661.72,0,101.11
2018-01-05 11:14:27,NaN,2.31,True,588.765,Keeblerfudgestripes,True,MDMMT_0001,588.765,3252.93,1,2664.165
2018-01-05 11:14:27,NaN,3.06,True,471.1,PeanutMMs,True,MDMMT_0001,471.1,3726.345,2,3255.245
2018-01-05 11:14:27,NaN,4.09,True,438.93,Reeses,True,MDMMT_0001,438.93,4167.62,3,3728.69
2018-01-05 11:14:27,NaN,4.96,True,486.36,Goldfish,True,MDMMT_0001,486.36,4656.42,4,4170.06
2018-01-05 11:14:27,NaN,4.29,True,376.095,Doritosranch,True,MDMMT_0001,376.095,5034.87,5,4658.775
2018-01-05 11:14:27,NaN,3.7,True,360.885,Ghiradelli_milk_Almonds,True,MDMMT_0001,360.885,5397.92,6,5037.035
2018-01-05 11:14:27,NaN,5.71,True,470.52,PayDay,True,MDMMT_0001,470.52,5870.585,7,5400.065
2018-01-05 11:14:27,NaN,7.14,True,360.29,Lollipopred,True,MDMMT_0001,360.29,6233.22,8,5872.93
2018-01-05 11:14:27,NaN,8.01,True,510.25,SourSkittles,True,MDMMT_0001,510.25,6745.675,9,6235.425
2018-01-05 11:14:27,NaN,7.4,True,510.325,Fritos,True,MDMMT_0001,510.325,7258.31,10,6747.985
2018-01-05 11:14:27,NaN,6.82,True,407.04,KitKat_small,True,MDMMT_0001,407.04,7668.16,11,7261.12
2018-01-05 11:14:27,NaN,6.21,True,391.835,Milkduds,True,MDMMT_0001,391.835,8062.38,12,7670.545
2018-01-05 11:14:27,NaN,5.15,True,336.69,Laysclassic,True,MDMMT_0001,336.69,8401.7,13,8065.01
2018-01-05 11:14:27,NaN,4.39,True,328.49,Jollyranchergreen,True,MDMMT_0001,328.49,8732.395,14,8403.905
2018-01-05 11:14:27,NaN,3.34,True,297.155,100grand_small,True,MDMMT_0001,297.155,9032.55,15,8735.395
2018-01-05 11:14:27,NaN,5.79,True,407.095,ChipsAhoy_small,True,MDMMT_0001,407.095,9441.9,16,9034.805
2018-01-05 11:14:27,NaN,6.62,True,337.635,Laffytaffyred_one,True,MDMMT_0001,337.635,9781.135,17,9443.5
2018-01-05 11:14:27,NaN,5.37,True,321.005,3Musketeers,True,MDMMT_0001,321.005,10104.41,18,9783.405
2018-01-05 11:14:27,NaN,4.12,True,313.03,Whatchamacallit,True,MDMMT_0001,313.03,10419.76,19,10106.73
2018-01-05 11:14:27,NaN,7.14,True,368.44,Riprolls,True,MDMMT_0001,368.44,10790.42,20,10421.98
2018-01-05 11:14:27,NaN,6.62,True,431.775,BabyRuth,True,MDMMT_0001,431.775,11224.425,21,10792.65
2018-01-05 11:14:27,NaN,5.7,True,305.16,PringlesRed,True,MDMMT_0001,305.16,11531.865,22,11226.705
2018-01-05 11:14:27,NaN,5.21,True,344.345,Toberlorone,True,MDMMT_0001,344.345,11878.44,23,11534.095
2018-01-05 11:14:27,NaN,5.03,True,305.47,TootsieRolls,True,MDMMT_0001,305.47,12186.23,24,11880.76
2018-01-05 11:14:27,NaN,7.53,True,336.54,Nutterbutter,True,MDMMT_0001,336.54,12524.96,25,12188.42
2018-01-05 11:14:27,NaN,7.73,True,336.35,Slimjim,True,MDMMT_0001,336.35,12863.96,26,12527.61
2018-01-05 11:14:27,NaN,6.14,True,328.84,FlamingCheetos,True,MDMMT_0001,328.84,13195.195,27,12866.355
2018-01-05 11:14:27,NaN,5.35,True,336.73,MrGoodbar,True,MDMMT_0001,336.73,13534.16,28,13197.43
2018-01-05 11:14:27,NaN,6.28,True,344.31,Funyuns_small,True,MDMMT_0001,344.31,13880.965,29,13536.655
2018-01-05 11:14:27,NaN,7.71,True,352.235,Dots_one,True,MDMMT_0001,352.235,14235.775,30,13883.54
2018-01-05 11:14:27,NaN,8.71,True,470.95,MrsFields,True,MDMMT_0001,470.95,14709.0,31,14238.05
2018-01-05 11:14:27,NaN,7.4,True,400.145,Hersheymilk_several,True,MDMMT_0001,400.145,15111.37,32,14711.225
2018-01-05 11:14:27,NaN,6.4,True,399.62,RitzBitz2,True,MDMMT_0001,399.62,15513.19,33,15113.57
2018-01-05 11:14:27,NaN,4.87,True,304.575,Cheese_PeanutButterCrackers,True,MDMMT_0001,304.575,15820.655,34,15516.08
2018-01-05 11:14:27,NaN,1.01,True,3368.87,PopTartsStrawberry,True,MDMMT_0001,3368.87,19191.825,35,15822.955
2018-01-05 11:14:27,NaN,0.7,True,517.515,Sourpatch,True,MDMMT_0001,517.515,19711.675,36,19194.16
2018-01-05 11:14:27,NaN,1.89,True,360.625,Butterfinger,True,MDMMT_0001,360.625,20074.505,37,19713.88
2018-01-05 11:14:27,NaN,3.32,True,344.475,Oreos,True,MDMMT_0001,344.475,20421.34,38,20076.865
2018-01-05 11:14:27,NaN,4.26,True,352.52,CheesyDoritos,True,MDMMT_0001,352.52,20776.17,39,20423.65
2018-01-05 11:14:27,NaN,5.23,True,439.545,Ruffles,True,MDMMT_0001,439.545,21217.96,40,20778.415
2018-01-05 11:14:27,NaN,4.79,True,415.53,Chocolate_mm,True,MDMMT_0001,415.53,21635.8,41,21220.27
2018-01-05 11:14:27,NaN,4.25,True,462.82,FamousAmos_small,True,MDMMT_0001,462.82,22100.83,42,21638.01
2018-01-05 11:14:27,NaN,2.95,True,367.84,Cheetos,True,MDMMT_0001,367.84,22471.28,43,22103.44
2018-01-05 11:14:27,NaN,2.31,True,344.59,Twix,True,MDMMT_0001,344.59,22818.365,44,22473.775
2018-01-05 11:14:27,NaN,1.7,True,415.515,Skittles,True,MDMMT_0001,415.515,23236.1,45,22820.585
2018-01-05 11:14:27,NaN,3.42,True,384.435,Crunch,True,MDMMT_0001,384.435,23622.895,46,23238.46
2018-01-05 11:14:27,NaN,5.12,True,305.05,Ghiradelli_milk,True,MDMMT_0001,305.05,23930.15,47,23625.1
2018-01-05 11:14:27,NaN,6.42,True,376.21,AnimalCrackers,True,MDMMT_0001,376.21,24308.63,48,23932.42
2018-01-05 11:14:27,NaN,7.29,True,533.595,FigNewton_small,True,MDMMT_0001,533.595,24844.71,49,24311.115
2018-01-05 11:14:27,NaN,6.92,True,423.25,starburst,True,MDMMT_0001,423.25,25270.54,50,24847.29
2018-01-05 11:14:27,NaN,6.56,True,313.4,Almondjoy,True,MDMMT_0001,313.4,25586.155,51,25272.755
2018-01-05 11:14:27,NaN,6.03,True,344.45,Hersheykisses,True,MDMMT_0001,344.45,25932.955,52,25588.505
2018-01-05 11:14:27,NaN,5.14,True,313.32,Granolabar,True,MDMMT_0001,313.32,26248.585,53,25935.265
2018-01-05 11:14:27,NaN,4.48,True,344.245,WheatThins,True,MDMMT_0001,344.245,26595.105,54,26250.86
2018-01-05 11:14:27,NaN,5.68,True,447.13,Cheezits,True,MDMMT_0001,447.13,27044.49,55,26597.36
2018-01-05 11:14:27,NaN,6.57,True,337.065,RiceKrispyTreat_small,True,MDMMT_0001,337.065,27383.88,56,27046.815
2018-01-05 11:14:27,NaN,7.4,True,360.56,Snickers,True,MDMMT_0001,360.56,27746.655,57,27386.095
2018-01-05 11:14:27,NaN,7.07,True,391.45,MilkyWay,True,MDMMT_0001,391.45,28140.43,58,27748.98
2018-01-05 11:14:27,NaN,6.28,True,328.58,TeddyGrahamschocolate,True,MDMMT_0001,328.58,28471.48,59,28142.9
