date,stimulus1_bid,stimulus1_height,stimulus1_id,stimulus1_imgObject,stimulus1_key,stimulus1_loaded,stimulus1_loadedTime,stimulus1_origHeight,stimulus1_origWidth,stimulus1_positionCoords,stimulus1_positionName,stimulus1_rescaleHeight,stimulus1_src,stimulus1_trialN,stimulus1_width,stimulus1_widthPercent,stimulus2_bid,stimulus2_height,stimulus2_id,stimulus2_imgObject,stimulus2_key,stimulus2_loaded,stimulus2_loadedTime,stimulus2_origHeight,stimulus2_origWidth,stimulus2_positionCoords,stimulus2_positionName,stimulus2_rescaleHeight,stimulus2_src,stimulus2_trialN,stimulus2_width,stimulus2_widthPercent,subjectID
2018-01-02 15:53:15,8.53,432,Hersheymilk_several,{},u,True,293.795,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Hersheymilk_several.bmp,0,576,0.45,6.79,432,starburst,{},i,True,297.96,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/starburst.bmp,0,576,0.45,MDMMT00002
2018-01-02 15:53:15,8.46,432,MilkyWay,{},u,True,1166.27,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/MilkyWay.bmp,1,576,0.45,4.6,432,PayDay,{},i,True,1167.13,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/PayDay.bmp,1,576,0.45,MDMMT00002
2018-01-02 15:53:15,3.07,432,SourSkittles,{},u,True,1675.645,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/SourSkittles.bmp,2,576,0.45,3.9,432,FamousAmos_small,{},i,True,1676.825,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/FamousAmos_small.bmp,2,576,0.45,MDMMT00002
2018-01-02 15:53:15,3.06,432,Riprolls,{},u,True,2180.685,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Riprolls.bmp,3,576,0.45,3.68,432,AnimalCrackers,{},i,True,2185.64,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/AnimalCrackers.bmp,3,576,0.45,MDMMT00002
2018-01-02 15:53:15,3.09,432,ChipsAhoy_small,{},u,True,6687.875,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/ChipsAhoy_small.bmp,4,576,0.45,3.68,432,AnimalCrackers,{},i,True,6670.555,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/AnimalCrackers.bmp,4,576,0.45,MDMMT00002
2018-01-02 15:53:15,8.73,432,TootsieRolls,{},u,True,11202.55,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/TootsieRolls.bmp,5,576,0.45,8.56,432,FlamingCheetos,{},i,True,11207.895,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/FlamingCheetos.bmp,5,576,0.45,MDMMT00002
2018-01-02 15:53:15,3.68,432,AnimalCrackers,{},u,True,15686.26,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/AnimalCrackers.bmp,6,576,0.45,4.6,432,PayDay,{},i,True,15686.605,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/PayDay.bmp,6,576,0.45,MDMMT00002
2018-01-02 15:53:15,0.45,432,Cheese_PeanutButterCrackers,{},u,True,21252.38,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Cheese_PeanutButterCrackers.bmp,7,576,0.45,0.79,432,Toberlorone,{},i,True,21257.27,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Toberlorone.bmp,7,576,0.45,MDMMT00002
2018-01-02 15:53:15,4.82,432,Granolabar,{},u,True,27257.51,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Granolabar.bmp,8,576,0.45,6.09,432,Oreos,{},i,True,27262.55,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Oreos.bmp,8,576,0.45,MDMMT00002
2018-01-02 15:53:15,8.46,432,MilkyWay,{},u,True,33240.715,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/MilkyWay.bmp,9,576,0.45,8.07,432,PeanutMMs,{},i,True,33256.46,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/PeanutMMs.bmp,9,576,0.45,MDMMT00002
