date,maxTrialTime,rating,receivedResponse,rt,stimulus1,stimulus1Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-02 15:59:03,NaN,4.09,True,1933.78,Nutterbutter,True,MDMMT0003,1933.78,2024.145,0,90.365
2018-01-02 15:59:03,NaN,5.54,True,287.82,ChipsAhoy_small,True,MDMMT0003,287.82,2314.565,1,2026.745
2018-01-02 15:59:03,NaN,3.71,True,27629.625,Cheetos,True,MDMMT0003,27629.625,29946.49,2,2316.865
2018-01-02 15:59:03,NaN,4.23,True,344.84,Goldfish,True,MDMMT0003,344.84,30293.775,3,29948.935
2018-01-02 15:59:03,NaN,4.81,True,247.8,Ghiradelli_milk,True,MDMMT0003,247.8,30544.26,4,30296.46
2018-01-02 15:59:03,NaN,5.32,True,232.59,Toberlorone,True,MDMMT0003,232.59,30778.99,5,30546.4
2018-01-02 15:59:03,NaN,6.34,True,449.465,Riprolls,True,MDMMT0003,449.465,31231.02,6,30781.555
2018-01-02 15:59:03,NaN,6.67,True,223.775,Ghiradelli_milk_Almonds,True,MDMMT0003,223.775,31457.015,7,31233.24
2018-01-02 15:59:03,NaN,7.09,True,166.885,BabyRuth,True,MDMMT0003,166.885,31626.705,8,31459.82
2018-01-02 15:59:03,NaN,7.34,True,361.33,100grand_small,True,MDMMT0003,361.33,31990.475,9,31629.145
2018-01-02 15:59:03,NaN,6.95,True,296.66,Hersheykisses,True,MDMMT0003,296.66,32289.2,10,31992.54
2018-01-02 15:59:03,NaN,6.12,True,183.55,Cheezits,True,MDMMT0003,183.55,32475.38,11,32291.83
2018-01-02 15:59:03,NaN,3.23,True,2554.05,starburst,True,MDMMT0003,2554.05,35031.765,12,32477.715
2018-01-02 15:59:04,NaN,3.2,True,458.485,RitzBitz2,True,MDMMT0003,458.485,35492.76,13,35034.275
2018-01-02 15:59:04,NaN,3.2,True,604.68,Funyuns_small,True,MDMMT0003,604.68,36099.73,14,35495.05
2018-01-02 15:59:04,NaN,3.45,True,222.2,PopTartsStrawberry,True,MDMMT0003,222.2,36324.265,15,36102.065
2018-01-02 15:59:04,NaN,3.57,True,216.7,Oreos,True,MDMMT0003,216.7,36542.55,16,36325.85
2018-01-02 15:59:04,NaN,3.76,True,175.605,TeddyGrahamschocolate,True,MDMMT0003,175.605,36720.14,17,36544.535
2018-01-02 15:59:04,NaN,4.21,True,231.785,AnimalCrackers,True,MDMMT0003,231.785,36954.34,18,36722.555
2018-01-02 15:59:04,NaN,4.82,True,175.73,FamousAmos_small,True,MDMMT0003,175.73,37132.24,19,36956.51
2018-01-02 15:59:04,NaN,5.14,True,223.89,Hersheymilk_several,True,MDMMT0003,223.89,37358.185,20,37134.295
2018-01-02 15:59:04,NaN,5.21,True,199.85,3Musketeers,True,MDMMT0003,199.85,37560.29,21,37360.44
2018-01-02 15:59:04,NaN,5.29,True,224.02,Ruffles,True,MDMMT0003,224.02,37786.635,22,37562.615
2018-01-02 15:59:04,NaN,4.89,True,417.975,Laysclassic,True,MDMMT0003,417.975,38206.695,23,37788.72
2018-01-02 15:59:04,NaN,4.31,True,208.12,Cheese_PeanutButterCrackers,True,MDMMT0003,208.12,38416.97,24,38208.85
2018-01-02 15:59:04,NaN,4.23,True,392.89,MrsFields,True,MDMMT0003,392.89,38812.29,25,38419.4
2018-01-02 15:59:04,NaN,4.15,True,224.98,Snickers,True,MDMMT0003,224.98,39038.695,26,38813.715
2018-01-02 15:59:04,NaN,3.76,True,191.205,MilkyWay,True,MDMMT0003,191.205,39232.655,27,39041.45
2018-01-02 15:59:04,NaN,3.62,True,353.54,Milano,True,MDMMT0003,353.54,39588.43,28,39234.89
2018-01-02 15:59:04,NaN,3.59,True,219.17,TootsieRolls,True,MDMMT0003,219.17,39810.19,29,39591.02
2018-01-02 15:59:04,NaN,4.35,True,240.475,Reeses,True,MDMMT0003,240.475,40052.99,30,39812.515
2018-01-02 15:59:04,NaN,5.57,True,215.265,KitKat_small,True,MDMMT0003,215.265,40270.62,31,40055.355
2018-01-02 15:59:04,NaN,7.23,True,230.9,MrGoodbar,True,MDMMT0003,230.9,40504.945,32,40274.045
2018-01-02 15:59:04,NaN,8.03,True,230.505,RiceKrispyTreat_small,True,MDMMT0003,230.505,40739.43,33,40508.925
2018-01-02 15:59:04,NaN,8.48,True,223.115,FlamingCheetos,True,MDMMT0003,223.115,40965.25,34,40742.135
2018-01-02 15:59:04,NaN,8.68,True,215.9,Granolabar,True,MDMMT0003,215.9,41183.855,35,40967.955
2018-01-02 15:59:04,NaN,8.79,True,207.675,Fritos,True,MDMMT0003,207.675,41393.735,36,41186.06
2018-01-02 15:59:04,NaN,8.28,True,530.895,WheatThins,True,MDMMT0003,530.895,41926.88,37,41395.985
2018-01-02 15:59:04,NaN,6.54,True,239.62,CheesyDoritos,True,MDMMT0003,239.62,42169.18,38,41929.56
2018-01-02 15:59:04,NaN,4.65,True,530.635,Lollipopred,True,MDMMT0003,530.635,42702.195,39,42171.56
2018-01-02 15:59:04,NaN,0.6,True,531.585,PayDay,True,MDMMT0003,531.585,43235.91,40,42704.325
2018-01-02 15:59:04,NaN,0.23,True,393.345,Crunch,True,MDMMT0003,393.345,43631.5,41,43238.155
2018-01-02 15:59:04,NaN,0.0,True,417.605,Laffytaffyred_one,True,MDMMT0003,417.605,44051.395,42,43633.79
2018-01-02 15:59:04,NaN,0.07,True,320.82,Skittles,True,MDMMT0003,320.82,44374.55,43,44053.73
2018-01-02 15:59:04,NaN,0.78,True,272.53,FigNewton_small,True,MDMMT0003,272.53,44649.585,44,44377.055
2018-01-02 15:59:04,NaN,2.23,True,280.105,Dots_one,True,MDMMT0003,280.105,44931.86,45,44651.755
2018-01-02 15:59:04,NaN,3.46,True,296.53,Almondjoy,True,MDMMT0003,296.53,45230.77,46,44934.24
2018-01-02 15:59:04,NaN,4.75,True,296.85,Doritosranch,True,MDMMT0003,296.85,45530.115,47,45233.265
2018-01-02 15:59:04,NaN,6.87,True,494.06,Whatchamacallit,True,MDMMT0003,494.06,46026.44,48,45532.38
2018-01-02 15:59:04,NaN,8.54,True,361.355,Twix,True,MDMMT0003,361.355,46390.005,49,46028.65
2018-01-02 15:59:04,NaN,9.15,True,369.655,PringlesRed,True,MDMMT0003,369.655,46761.955,50,46392.3
2018-01-02 15:59:04,NaN,9.57,True,546.66,Milkduds,True,MDMMT0003,546.66,47310.95,51,46764.29
2018-01-02 15:59:04,NaN,9.87,True,385.355,Slimjim,True,MDMMT0003,385.355,47698.565,52,47313.21
2018-01-02 15:59:04,NaN,9.9,True,418.45,Sourpatch,True,MDMMT0003,418.45,48119.25,53,47700.8
2018-01-02 15:59:04,NaN,9.51,True,555.085,Butterfinger,True,MDMMT0003,555.085,48676.495,54,48121.41
2018-01-02 15:59:04,NaN,8.89,True,280.025,PeanutMMs,True,MDMMT0003,280.025,48958.805,55,48678.78
2018-01-02 15:59:04,NaN,8.03,True,313.515,Jollyranchergreen,True,MDMMT0003,313.515,49273.975,56,48960.46
2018-01-02 15:59:04,NaN,6.28,True,232.365,Chocolate_mm,True,MDMMT0003,232.365,49508.285,57,49275.92
2018-01-02 15:59:04,NaN,5.37,True,304.88,SourSkittles,True,MDMMT0003,304.88,49815.53,58,49510.65
2018-01-02 15:59:04,NaN,3.51,True,429.755,Keeblerfudgestripes,True,MDMMT0003,429.755,50247.45,59,49817.695
