date,stimulus1_height,stimulus1_id,stimulus1_imgObject,stimulus1_key,stimulus1_loaded,stimulus1_loadedTime,stimulus1_origHeight,stimulus1_origWidth,stimulus1_positionCoords,stimulus1_positionName,stimulus1_rescaleHeight,stimulus1_src,stimulus1_trialN,stimulus1_width,stimulus1_widthPercent,subjectID
2018-01-02 15:59:03,432,Nutterbutter,{},NaN,True,122.79,432,576,"[352, 135.5]",CENTER,True,/static/stim/Nutterbutter.bmp,0,576,0.8,MDMMT0003
2018-01-02 15:59:03,432,ChipsAhoy_small,{},NaN,True,2045.665,432,576,"[352, 135.5]",CENTER,True,/static/stim/ChipsAhoy_small.bmp,1,576,0.8,MDMMT0003
2018-01-02 15:59:03,432,Cheetos,{},NaN,True,2335.91,432,576,"[352, 135.5]",CENTER,True,/static/stim/Cheetos.bmp,2,576,0.8,MDMMT0003
2018-01-02 15:59:03,432,Goldfish,{},NaN,True,29969.55,432,576,"[352, 135.5]",CENTER,True,/static/stim/Goldfish.bmp,3,576,0.8,MDMMT0003
2018-01-02 15:59:03,432,Ghiradelli_milk,{},NaN,True,30314.38,432,576,"[352, 135.5]",CENTER,True,/static/stim/Ghiradelli_milk.bmp,4,576,0.8,MDMMT0003
2018-01-02 15:59:03,432,Toberlorone,{},NaN,True,30565.145,432,576,"[352, 135.5]",CENTER,True,/static/stim/Toberlorone.bmp,5,576,0.8,MDMMT0003
2018-01-02 15:59:03,432,Riprolls,{},NaN,True,30799.145,432,576,"[352, 135.5]",CENTER,True,/static/stim/Riprolls.bmp,6,576,0.8,MDMMT0003
2018-01-02 15:59:03,432,Ghiradelli_milk_Almonds,{},NaN,True,31251.115,432,576,"[352, 135.5]",CENTER,True,/static/stim/Ghiradelli_milk_Almonds.bmp,7,576,0.8,MDMMT0003
2018-01-02 15:59:03,432,BabyRuth,{},NaN,True,31490.645,432,576,"[352, 135.5]",CENTER,True,/static/stim/BabyRuth.bmp,8,576,0.8,MDMMT0003
2018-01-02 15:59:03,432,100grand_small,{},NaN,True,31647.065,432,576,"[352, 135.5]",CENTER,True,/static/stim/100grand_small.bmp,9,576,0.8,MDMMT0003
2018-01-02 15:59:03,432,Hersheykisses,{},NaN,True,32012.48,432,576,"[352, 135.5]",CENTER,True,/static/stim/Hersheykisses.bmp,10,576,0.8,MDMMT0003
2018-01-02 15:59:03,432,Cheezits,{},NaN,True,32311.72,432,576,"[352, 135.5]",CENTER,True,/static/stim/Cheezits.bmp,11,576,0.8,MDMMT0003
2018-01-02 15:59:03,432,starburst,{},NaN,True,32495.71,432,576,"[352, 135.5]",CENTER,True,/static/stim/starburst.bmp,12,576,0.8,MDMMT0003
2018-01-02 15:59:04,432,RitzBitz2,{},NaN,True,35053.655,432,576,"[352, 135.5]",CENTER,True,/static/stim/RitzBitz2.bmp,13,576,0.8,MDMMT0003
2018-01-02 15:59:04,432,Funyuns_small,{},NaN,True,35514.395,432,576,"[352, 135.5]",CENTER,True,/static/stim/Funyuns_small.bmp,14,576,0.8,MDMMT0003
2018-01-02 15:59:04,432,PopTartsStrawberry,{},NaN,True,36122.035,432,576,"[352, 135.5]",CENTER,True,/static/stim/PopTartsStrawberry.bmp,15,576,0.8,MDMMT0003
2018-01-02 15:59:04,432,Oreos,{},NaN,True,36349.425,432,576,"[352, 135.5]",CENTER,True,/static/stim/Oreos.bmp,16,576,0.8,MDMMT0003
2018-01-02 15:59:04,432,TeddyGrahamschocolate,{},NaN,True,36561.98,432,576,"[352, 135.5]",CENTER,True,/static/stim/TeddyGrahamschocolate.bmp,17,576,0.8,MDMMT0003
2018-01-02 15:59:04,432,AnimalCrackers,{},NaN,True,36743.14,432,576,"[352, 135.5]",CENTER,True,/static/stim/AnimalCrackers.bmp,18,576,0.8,MDMMT0003
2018-01-02 15:59:04,432,FamousAmos_small,{},NaN,True,36976.425,432,576,"[352, 135.5]",CENTER,True,/static/stim/FamousAmos_small.bmp,19,576,0.8,MDMMT0003
2018-01-02 15:59:04,432,Hersheymilk_several,{},NaN,True,37153.61,432,576,"[352, 135.5]",CENTER,True,/static/stim/Hersheymilk_several.bmp,20,576,0.8,MDMMT0003
