date,delta,maxTrialTime,receivedResponse,rsp,rt,selected,stimulus1,stimulus1Bid,stimulus1Loaded,stimulus2,stimulus2Bid,stimulus2Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-02 16:20:44,0.33,4000,True,u,348.06,CheesyDoritos,CheesyDoritos,6.54,True,Whatchamacallit,6.87,True,MDMMT0003,348.06,632.725,0,284.665
2018-01-02 16:20:44,-0.17,4000,True,i,142.97,TootsieRolls,MilkyWay,3.76,True,TootsieRolls,3.59,True,MDMMT0003,142.97,1281.735,1,1138.765
2018-01-02 16:20:44,-0.22,4000,True,i,189.445,starburst,PopTartsStrawberry,3.45,True,starburst,3.23,True,MDMMT0003,189.445,1974.74,2,1785.295
2018-01-02 16:20:44,-4.72,4000,False,NaN,4624.615,NaN,Toberlorone,5.32,True,PayDay,0.6,True,MDMMT0003,4624.615,7105.89,3,2481.275
2018-01-02 16:20:44,-0.23,4000,False,NaN,5181.035,NaN,Crunch,0.23,True,Laffytaffyred_one,0.0,True,MDMMT0003,5181.035,13305.01,4,8123.975
2018-01-02 16:20:44,-3.13,4000,False,NaN,5240.935,NaN,RitzBitz2,3.2,True,Skittles,0.07,True,MDMMT0003,5240.935,19283.19,5,14042.255
2018-01-02 16:20:44,-0.22,4000,False,NaN,5162.915,NaN,ChipsAhoy_small,5.54,True,Toberlorone,5.32,True,MDMMT0003,5162.915,25199.835,6,20036.92
2018-01-02 16:20:44,-1.11,4000,False,NaN,5099.065,NaN,Sourpatch,9.9,True,Fritos,8.79,True,MDMMT0003,5099.065,31221.25,7,26122.185
2018-01-02 16:20:44,-0.86,4000,False,NaN,5466.415,NaN,PeanutMMs,8.89,True,Jollyranchergreen,8.03,True,MDMMT0003,5466.415,37520.64,8,32054.225
2018-01-02 16:20:44,-3.52,4000,False,NaN,5143.395,NaN,MrGoodbar,7.23,True,Cheetos,3.71,True,MDMMT0003,5143.395,43409.93,9,38266.535
