date,delta,maxTrialTime,receivedResponse,rsp,rt,selected,stimulus1,stimulus1Bid,stimulus1Loaded,stimulus2,stimulus2Bid,stimulus2Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-19 14:03:17,-0.6,4000,True,u,432.01,PopTartsStrawberry,PopTartsStrawberry,3.28,True,Cheezits,2.68,True,MDMMT_0018,432.01,729.33,0,297.32
2018-01-19 14:03:17,-0.72,4000,True,i,52.275,Toberlorone,Funyuns_small,4.79,True,Toberlorone,4.07,True,MDMMT_0018,52.275,1287.17,1,1234.895
2018-01-19 14:03:17,0.99,4000,True,i,127.705,Crunch,Laysclassic,9.01,True,Crunch,10.0,True,MDMMT_0018,127.705,1920.315,2,1792.61
2018-01-19 14:03:17,-0.42,4000,False,NaN,4005.195,NaN,PringlesRed,2.15,True,CheesyDoritos,1.73,True,MDMMT_0018,4005.195,6428.735,3,2423.54
2018-01-19 14:03:17,-0.26,4000,False,NaN,4002.2,NaN,Doritosranch,4.07,True,MrGoodbar,3.81,True,MDMMT_0018,4002.2,10936.695,4,6934.495
2018-01-19 14:03:17,-0.14,4000,False,NaN,4004.835,NaN,Keeblerfudgestripes,1.31,True,Cheese_PeanutButterCrackers,1.17,True,MDMMT_0018,4004.835,15444.6,5,11439.765
2018-01-19 14:03:17,-1.05,4000,False,NaN,4000.89,NaN,Nutterbutter,2.92,True,Milano,1.87,True,MDMMT_0018,4000.89,19946.6,6,15945.71
2018-01-19 14:03:17,-4.33,4000,False,NaN,4005.01,NaN,Jollyranchergreen,8.29,True,Granolabar,3.96,True,MDMMT_0018,4005.01,24453.59,7,20448.58
2018-01-19 14:03:17,0.89,4000,False,NaN,4000.84,NaN,SourSkittles,5.75,True,Whatchamacallit,6.64,True,MDMMT_0018,4000.84,28955.555,8,24954.715
2018-01-19 14:03:17,1.41,4000,False,NaN,4002.86,NaN,Milano,1.87,True,PopTartsStrawberry,3.28,True,MDMMT_0018,4002.86,33461.11,9,29458.25
2018-01-19 14:03:17,-0.05,4000,False,NaN,4000.48,NaN,Hersheykisses,3.25,True,FigNewton_small,3.2,True,MDMMT_0018,4000.48,37963.135,10,33962.655
2018-01-19 14:03:17,2.79,4000,False,NaN,4002.405,NaN,100grand_small,7.21,True,Crunch,10.0,True,MDMMT_0018,4002.405,42467.18,11,38464.775
2018-01-19 14:03:17,-0.08,4000,False,NaN,4001.44,NaN,Riprolls,2.15,True,WheatThins,2.07,True,MDMMT_0018,4001.44,46971.16,12,42969.72
2018-01-19 14:03:17,-0.42,4000,False,NaN,4002.885,NaN,Hersheymilk_several,1.67,True,Goldfish,1.25,True,MDMMT_0018,4002.885,51474.965,13,47472.08
