date,stimulus1_height,stimulus1_id,stimulus1_imgObject,stimulus1_key,stimulus1_loaded,stimulus1_loadedTime,stimulus1_origHeight,stimulus1_origWidth,stimulus1_positionCoords,stimulus1_positionName,stimulus1_rescaleHeight,stimulus1_src,stimulus1_trialN,stimulus1_width,stimulus1_widthPercent,subjectID
2018-01-19 13:50:59,432,Butterfinger,{},NaN,True,73.285,432,576,"[352, 135.5]",CENTER,True,/static/stim/Butterfinger.bmp,0,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,Toberlorone,{},NaN,True,2021.495,432,576,"[352, 135.5]",CENTER,True,/static/stim/Toberlorone.bmp,1,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,Oreos,{},NaN,True,2415.19,432,576,"[352, 135.5]",CENTER,True,/static/stim/Oreos.bmp,2,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,Reeses,{},NaN,True,2675.93,432,576,"[352, 135.5]",CENTER,True,/static/stim/Reeses.bmp,3,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,Whatchamacallit,{},NaN,True,2916.58,432,576,"[352, 135.5]",CENTER,True,/static/stim/Whatchamacallit.bmp,4,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,Skittles,{},NaN,True,3166.68,432,576,"[352, 135.5]",CENTER,True,/static/stim/Skittles.bmp,5,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,3Musketeers,{},NaN,True,3427.455,432,576,"[352, 135.5]",CENTER,True,/static/stim/3Musketeers.bmp,6,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,TeddyGrahamschocolate,{},NaN,True,3677.93,432,576,"[352, 135.5]",CENTER,True,/static/stim/TeddyGrahamschocolate.bmp,7,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,RitzBitz2,{},NaN,True,3939.565,432,576,"[352, 135.5]",CENTER,True,/static/stim/RitzBitz2.bmp,8,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,Granolabar,{},NaN,True,4195.27,432,576,"[352, 135.5]",CENTER,True,/static/stim/Granolabar.bmp,9,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,Lollipopred,{},NaN,True,4454.19,432,576,"[352, 135.5]",CENTER,True,/static/stim/Lollipopred.bmp,10,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,Keeblerfudgestripes,{},NaN,True,4745.035,432,576,"[352, 135.5]",CENTER,True,/static/stim/Keeblerfudgestripes.bmp,11,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,KitKat_small,{},NaN,True,4994.995,432,576,"[352, 135.5]",CENTER,True,/static/stim/KitKat_small.bmp,12,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,Milano,{},NaN,True,5261.41,432,576,"[352, 135.5]",CENTER,True,/static/stim/Milano.bmp,13,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,Cheezits,{},NaN,True,5544.665,432,576,"[352, 135.5]",CENTER,True,/static/stim/Cheezits.bmp,14,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,MrsFields,{},NaN,True,5802.125,432,576,"[352, 135.5]",CENTER,True,/static/stim/MrsFields.bmp,15,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,Laffytaffyred_one,{},NaN,True,6062.51,432,576,"[352, 135.5]",CENTER,True,/static/stim/Laffytaffyred_one.bmp,16,576,0.8,MDMMT_0018
2018-01-19 13:50:59,432,Jollyranchergreen,{},NaN,True,6336.67,432,576,"[352, 135.5]",CENTER,True,/static/stim/Jollyranchergreen.bmp,17,576,0.8,MDMMT_0018
