date,stimulus1_bid,stimulus1_height,stimulus1_id,stimulus1_imgObject,stimulus1_key,stimulus1_loaded,stimulus1_loadedTime,stimulus1_origHeight,stimulus1_origWidth,stimulus1_positionCoords,stimulus1_positionName,stimulus1_rescaleHeight,stimulus1_src,stimulus1_trialN,stimulus1_width,stimulus1_widthPercent,stimulus2_bid,stimulus2_height,stimulus2_id,stimulus2_imgObject,stimulus2_key,stimulus2_loaded,stimulus2_loadedTime,stimulus2_origHeight,stimulus2_origWidth,stimulus2_positionCoords,stimulus2_positionName,stimulus2_rescaleHeight,stimulus2_src,stimulus2_trialN,stimulus2_width,stimulus2_widthPercent,subjectID
2018-01-19 14:03:17,3.28,432,PopTartsStrawberry,{},u,True,315.56,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/PopTartsStrawberry.bmp,0,576,0.45,2.68,432,Cheezits,{},i,True,324.315,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Cheezits.bmp,0,576,0.45,MDMMT_0018
2018-01-19 14:03:17,4.79,432,Funyuns_small,{},u,True,1246.855,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Funyuns_small.bmp,1,576,0.45,4.07,432,Toberlorone,{},i,True,1262.56,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Toberlorone.bmp,1,576,0.45,MDMMT_0018
2018-01-19 14:03:17,9.01,432,Laysclassic,{},u,True,1805.31,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Laysclassic.bmp,2,576,0.45,10,432,Crunch,{},i,True,1813.88,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Crunch.bmp,2,576,0.45,MDMMT_0018
2018-01-19 14:03:17,2.15,432,PringlesRed,{},u,True,2434.995,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/PringlesRed.bmp,3,576,0.45,1.73,432,CheesyDoritos,{},i,True,2443.615,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/CheesyDoritos.bmp,3,576,0.45,MDMMT_0018
2018-01-19 14:03:17,4.07,432,Doritosranch,{},u,True,6946.43,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Doritosranch.bmp,4,576,0.45,3.81,432,MrGoodbar,{},i,True,6957.51,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/MrGoodbar.bmp,4,576,0.45,MDMMT_0018
2018-01-19 14:03:17,1.31,432,Keeblerfudgestripes,{},u,True,11450.725,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Keeblerfudgestripes.bmp,5,576,0.45,1.17,432,Cheese_PeanutButterCrackers,{},i,True,11461.1,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Cheese_PeanutButterCrackers.bmp,5,576,0.45,MDMMT_0018
2018-01-19 14:03:17,2.92,432,Nutterbutter,{},u,True,15957.13,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Nutterbutter.bmp,6,576,0.45,1.87,432,Milano,{},i,True,15965.76,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Milano.bmp,6,576,0.45,MDMMT_0018
2018-01-19 14:03:17,8.29,432,Jollyranchergreen,{},u,True,20460.16,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Jollyranchergreen.bmp,7,576,0.45,3.96,432,Granolabar,{},i,True,20467.995,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Granolabar.bmp,7,576,0.45,MDMMT_0018
2018-01-19 14:03:17,5.75,432,SourSkittles,{},u,True,24965.81,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/SourSkittles.bmp,8,576,0.45,6.64,432,Whatchamacallit,{},i,True,24978.73,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Whatchamacallit.bmp,8,576,0.45,MDMMT_0018
2018-01-19 14:03:17,1.87,432,Milano,{},u,True,29459.165,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Milano.bmp,9,576,0.45,3.28,432,PopTartsStrawberry,{},i,True,29459.53,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/PopTartsStrawberry.bmp,9,576,0.45,MDMMT_0018
2018-01-19 14:03:17,3.25,432,Hersheykisses,{},u,True,33974.255,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Hersheykisses.bmp,10,576,0.45,3.2,432,FigNewton_small,{},i,True,33983.175,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/FigNewton_small.bmp,10,576,0.45,MDMMT_0018
2018-01-19 14:03:17,7.21,432,100grand_small,{},u,True,38475.19,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/100grand_small.bmp,11,576,0.45,10,432,Crunch,{},i,True,38472.545,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Crunch.bmp,11,576,0.45,MDMMT_0018
2018-01-19 14:03:17,2.15,432,Riprolls,{},u,True,42982.015,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Riprolls.bmp,12,576,0.45,2.07,432,WheatThins,{},i,True,42991.03,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/WheatThins.bmp,12,576,0.45,MDMMT_0018
2018-01-19 14:03:17,1.67,432,Hersheymilk_several,{},u,True,47484.01,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Hersheymilk_several.bmp,13,576,0.45,1.25,432,Goldfish,{},i,True,47494.94,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Goldfish.bmp,13,576,0.45,MDMMT_0018
2018-01-19 14:03:17,4.07,432,Doritosranch,{},u,True,51977.26,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Doritosranch.bmp,14,576,0.45,4.28,432,Chocolate_mm,{},i,True,51985.745,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Chocolate_mm.bmp,14,576,0.45,MDMMT_0018
2018-01-19 14:03:17,1.67,432,Hersheymilk_several,{},u,True,56483.945,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Hersheymilk_several.bmp,15,576,0.45,1.73,432,CheesyDoritos,{},i,True,56484.225,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/CheesyDoritos.bmp,15,576,0.45,MDMMT_0018
