date,stimulus1_bid,stimulus1_height,stimulus1_id,stimulus1_imgObject,stimulus1_key,stimulus1_loaded,stimulus1_loadedTime,stimulus1_origHeight,stimulus1_origWidth,stimulus1_positionCoords,stimulus1_positionName,stimulus1_rescaleHeight,stimulus1_src,stimulus1_trialN,stimulus1_width,stimulus1_widthPercent,stimulus2_bid,stimulus2_height,stimulus2_id,stimulus2_imgObject,stimulus2_key,stimulus2_loaded,stimulus2_loadedTime,stimulus2_origHeight,stimulus2_origWidth,stimulus2_positionCoords,stimulus2_positionName,stimulus2_rescaleHeight,stimulus2_src,stimulus2_trialN,stimulus2_width,stimulus2_widthPercent,subjectID
2018-01-03 11:16:10,0.51,432,Nutterbutter,{},u,True,275.725,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Nutterbutter.bmp,0,576,0.45,1.48,432,Ghiradelli_milk_Almonds,{},i,True,283.22,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Ghiradelli_milk_Almonds.bmp,0,576,0.45,MDMMT0004
2018-01-03 11:16:10,1.48,432,Ghiradelli_milk_Almonds,{},u,True,1858.52,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Ghiradelli_milk_Almonds.bmp,1,576,0.45,8.18,432,Jollyranchergreen,{},i,True,1876.27,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Jollyranchergreen.bmp,1,576,0.45,MDMMT0004
2018-01-03 11:16:10,6.09,432,Funyuns_small,{},u,True,2398.455,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Funyuns_small.bmp,2,576,0.45,3.62,432,Oreos,{},i,True,2399.225,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Oreos.bmp,2,576,0.45,MDMMT0004
2018-01-03 11:16:10,1.14,432,Fritos,{},u,True,2961.175,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Fritos.bmp,3,576,0.45,1.45,432,PeanutMMs,{},i,True,2962.595,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/PeanutMMs.bmp,3,576,0.45,MDMMT0004
2018-01-03 11:16:10,9.98,432,PopTartsStrawberry,{},u,True,3473.61,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/PopTartsStrawberry.bmp,4,576,0.45,3.71,432,Goldfish,{},i,True,3478.95,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Goldfish.bmp,4,576,0.45,MDMMT0004
2018-01-03 11:16:10,9.98,432,PopTartsStrawberry,{},u,True,4035.005,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/PopTartsStrawberry.bmp,5,576,0.45,7.4,432,starburst,{},i,True,4050.025,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/starburst.bmp,5,576,0.45,MDMMT0004
2018-01-03 11:16:10,0.78,432,MrGoodbar,{},u,True,4936.24,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/MrGoodbar.bmp,6,576,0.45,0.09,432,Milano,{},i,True,4945.055,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Milano.bmp,6,576,0.45,MDMMT0004
2018-01-03 11:16:10,0.51,432,Nutterbutter,{},u,True,5491.39,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Nutterbutter.bmp,7,576,0.45,0.1,432,Chocolate_mm,{},i,True,5508.235,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Chocolate_mm.bmp,7,576,0.45,MDMMT0004
2018-01-03 11:16:10,0.18,432,TootsieRolls,{},u,True,6126.66,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/TootsieRolls.bmp,8,576,0.45,0.09,432,Milano,{},i,True,6113.67,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Milano.bmp,8,576,0.45,MDMMT0004
2018-01-03 11:16:10,9.34,432,Milkduds,{},u,True,6772.025,432,576,"[38.4, 135.5]",LEFT,False,/static/stim/Milkduds.bmp,9,576,0.45,6.34,432,Almondjoy,{},i,True,6778.205,432,576,"[665.6, 135.5]",RIGHT,False,/static/stim/Almondjoy.bmp,9,576,0.45,MDMMT0004
