date,delta,maxTrialTime,receivedResponse,rsp,rt,selected,stimulus1,stimulus1Bid,stimulus1Loaded,stimulus2,stimulus2Bid,stimulus2Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-19 09:50:14,-1.76,4000,False,NaN,4002.2,NaN,Snickers,8.9,True,MilkyWay,7.14,True,MDMMT_0013,4002.2,4332.65,0,330.45
2018-01-19 09:50:14,0.08,4000,False,NaN,4005.33,NaN,Almondjoy,2.68,True,Whatchamacallit,2.76,True,MDMMT_0013,4005.33,8840.505,1,4835.175
2018-01-19 09:50:14,2.86,4000,False,NaN,4000.31,NaN,ChipsAhoy_small,6.67,True,Cheetos,9.53,True,MDMMT_0013,4000.31,13346.705,2,9346.395
2018-01-19 09:50:14,-0.47,4000,True,u,3709.13,PayDay,PayDay,8.17,True,Chocolate_mm,7.7,True,MDMMT_0013,3709.13,17556.735,3,13847.605
2018-01-19 09:50:14,4.34,4000,True,i,16.15,TeddyGrahamschocolate,Skittles,4.12,True,TeddyGrahamschocolate,8.46,True,MDMMT_0013,16.15,18081.625,4,18065.475
2018-01-19 09:50:14,0.89,4000,True,u,70.96,Snickers,Snickers,8.9,True,TootsieRolls,9.79,True,MDMMT_0013,70.96,18716.625,5,18645.665
2018-01-19 09:50:14,-1.32,4000,True,u,11.615,100grand_small,100grand_small,1.35,False,Twix,0.03,False,MDMMT_0013,11.615,19232.63,6,19221.015
2018-01-19 09:50:14,0.08,4000,True,i,85.11,Hersheymilk_several,Riprolls,4.21,True,Hersheymilk_several,4.29,True,MDMMT_0013,85.11,19821.7,7,19736.59
2018-01-19 09:50:14,2.15,4000,True,u,13.59,starburst,starburst,6.35,False,WheatThins,8.5,False,MDMMT_0013,13.59,20343.545,8,20329.955
2018-01-19 09:50:14,0.29,4000,True,i,142.085,TeddyGrahamschocolate,PayDay,8.17,True,TeddyGrahamschocolate,8.46,True,MDMMT_0013,142.085,20994.71,9,20852.625
2018-01-19 09:50:14,2.09,4000,True,u,3.885,Chocolate_mm,Chocolate_mm,7.7,True,TootsieRolls,9.79,True,MDMMT_0013,3.885,21505.505,10,21501.62
2018-01-19 09:50:14,-4.53,4000,True,i,37.685,RitzBitz2,SourSkittles,5.98,True,RitzBitz2,1.45,True,MDMMT_0013,37.685,22046.64,11,22008.955
2018-01-19 09:50:14,0.92,4000,True,i,93.635,AnimalCrackers,ChipsAhoy_small,6.67,True,AnimalCrackers,7.59,True,MDMMT_0013,93.635,22686.63,12,22592.995
2018-01-19 09:50:14,-1.27,4000,True,u,44.855,Jollyranchergreen,Jollyranchergreen,4.95,True,Fritos,3.68,True,MDMMT_0013,44.855,23236.43,13,23191.575
2018-01-19 09:50:14,-0.43,4000,False,NaN,4503.925,NaN,PopTartsStrawberry,4.89,True,Funyuns_small,4.46,True,MDMMT_0013,4503.925,28245.895,14,23741.97
2018-01-19 09:50:14,1.41,4000,False,NaN,4722.76,NaN,100grand_small,1.35,True,Milkduds,2.76,True,MDMMT_0013,4722.76,33983.35,15,29260.59
2018-01-19 09:50:14,-1.99,4000,True,i,111.65,Ghiradelli_milk_Almonds,Cheetos,9.53,True,Ghiradelli_milk_Almonds,7.54,True,MDMMT_0013,111.65,34596.04,16,34484.39
2018-01-19 09:50:14,-0.24,4000,True,u,49.74,Ghiradelli_milk,Ghiradelli_milk,4.45,True,Riprolls,4.21,True,MDMMT_0013,49.74,35151.985,17,35102.245
2018-01-19 09:50:14,-1.47,4000,True,i,37.59,Cheezits,RiceKrispyTreat_small,3.65,True,Cheezits,2.18,True,MDMMT_0013,37.59,35697.825,18,35660.235
2018-01-19 09:50:14,-0.74,4000,True,i,100.545,Riprolls,Jollyranchergreen,4.95,True,Riprolls,4.21,True,MDMMT_0013,100.545,36303.975,19,36203.43
2018-01-19 09:50:14,0.49,4000,False,NaN,4365.39,NaN,Funyuns_small,4.46,True,Jollyranchergreen,4.95,True,MDMMT_0013,4365.39,41175.69,20,36810.3
