date,stimulus1_bid,stimulus1_height,stimulus1_id,stimulus1_imgObject,stimulus1_key,stimulus1_loaded,stimulus1_loadedTime,stimulus1_origHeight,stimulus1_origWidth,stimulus1_positionCoords,stimulus1_positionName,stimulus1_rescaleHeight,stimulus1_src,stimulus1_trialN,stimulus1_width,stimulus1_widthPercent,stimulus2_bid,stimulus2_height,stimulus2_id,stimulus2_imgObject,stimulus2_key,stimulus2_loaded,stimulus2_loadedTime,stimulus2_origHeight,stimulus2_origWidth,stimulus2_positionCoords,stimulus2_positionName,stimulus2_rescaleHeight,stimulus2_src,stimulus2_trialN,stimulus2_width,stimulus2_widthPercent,subjectID
2018-01-19 09:50:14,8.9,432,Snickers,{},u,True,353.745,432,576,"[38.4, 83]",LEFT,False,/static/stim/Snickers.bmp,0,576,0.45,7.14,432,MilkyWay,{},i,True,362.52,432,576,"[665.6, 83]",RIGHT,False,/static/stim/MilkyWay.bmp,0,576,0.45,MDMMT_0013
2018-01-19 09:50:14,2.68,432,Almondjoy,{},u,True,4856.275,432,576,"[38.4, 83]",LEFT,False,/static/stim/Almondjoy.bmp,1,576,0.45,2.76,432,Whatchamacallit,{},i,True,4861.415,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Whatchamacallit.bmp,1,576,0.45,MDMMT_0013
2018-01-19 09:50:14,6.67,432,ChipsAhoy_small,{},u,True,9370.255,432,576,"[38.4, 83]",LEFT,False,/static/stim/ChipsAhoy_small.bmp,2,576,0.45,9.53,432,Cheetos,{},i,True,9376.32,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Cheetos.bmp,2,576,0.45,MDMMT_0013
2018-01-19 09:50:14,8.17,432,PayDay,{},u,True,13870.805,432,576,"[38.4, 83]",LEFT,False,/static/stim/PayDay.bmp,3,576,0.45,7.7,432,Chocolate_mm,{},i,True,13876.775,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Chocolate_mm.bmp,3,576,0.45,MDMMT_0013
2018-01-19 09:50:14,4.12,432,Skittles,{},u,True,18088.535,432,576,"[38.4, 83]",LEFT,False,/static/stim/Skittles.bmp,4,576,0.45,8.46,432,TeddyGrahamschocolate,{},i,True,18093.975,432,576,"[665.6, 83]",RIGHT,False,/static/stim/TeddyGrahamschocolate.bmp,4,576,0.45,MDMMT_0013
2018-01-19 09:50:14,8.9,432,Snickers,{},u,True,18646.67,432,576,"[38.4, 83]",LEFT,False,/static/stim/Snickers.bmp,5,576,0.45,9.79,432,TootsieRolls,{},i,True,18673.32,432,576,"[665.6, 83]",RIGHT,False,/static/stim/TootsieRolls.bmp,5,576,0.45,MDMMT_0013
2018-01-19 09:50:14,1.35,432,100grand_small,{},u,True,19245.06,432,576,"[38.4, 83]",LEFT,False,/static/stim/100grand_small.bmp,6,576,0.45,0.03,432,Twix,{},i,True,19251.835,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Twix.bmp,6,576,0.45,MDMMT_0013
2018-01-19 09:50:14,4.21,432,Riprolls,{},u,True,19757.135,432,576,"[38.4, 83]",LEFT,False,/static/stim/Riprolls.bmp,7,576,0.45,4.29,432,Hersheymilk_several,{},i,True,19762.74,432,576,"[665.6, 83]",RIGHT,False,/static/stim/Hersheymilk_several.bmp,7,576,0.45,MDMMT_0013
2018-01-19 09:50:14,6.35,432,starburst,{},u,True,20353.575,432,576,"[38.4, 83]",LEFT,False,/static/stim/starburst.bmp,8,576,0.45,8.5,432,WheatThins,{},i,True,20356.065,432,576,"[665.6, 83]",RIGHT,False,/static/stim/WheatThins.bmp,8,576,0.45,MDMMT_0013
2018-01-19 09:50:14,8.17,432,PayDay,{},u,True,20853.35,432,576,"[38.4, 83]",LEFT,False,/static/stim/PayDay.bmp,9,576,0.45,8.46,432,TeddyGrahamschocolate,{},i,True,20853.63,432,576,"[665.6, 83]",RIGHT,False,/static/stim/TeddyGrahamschocolate.bmp,9,576,0.45,MDMMT_0013
2018-01-19 09:50:14,7.7,432,Chocolate_mm,{},u,True,21502.285,432,576,"[38.4, 83]",LEFT,False,/static/stim/Chocolate_mm.bmp,10,576,0.45,9.79,432,TootsieRolls,{},i,True,21505.655,432,576,"[665.6, 83]",RIGHT,False,/static/stim/TootsieRolls.bmp,10,576,0.45,MDMMT_0013
2018-01-19 09:50:14,5.98,432,SourSkittles,{},u,True,22029.325,432,576,"[38.4, 83]",LEFT,False,/static/stim/SourSkittles.bmp,11,576,0.45,1.45,432,RitzBitz2,{},i,True,22035.61,432,576,"[665.6, 83]",RIGHT,False,/static/stim/RitzBitz2.bmp,11,576,0.45,MDMMT_0013
2018-01-19 09:50:14,6.67,432,ChipsAhoy_small,{},u,True,22593.98,432,576,"[38.4, 83]",LEFT,False,/static/stim/ChipsAhoy_small.bmp,12,576,0.45,7.59,432,AnimalCrackers,{},i,True,22612.125,432,576,"[665.6, 83]",RIGHT,False,/static/stim/AnimalCrackers.bmp,12,576,0.45,MDMMT_0013
