date,delta,maxTrialTime,receivedResponse,rsp,rt,selected,stimulus1,stimulus1Bid,stimulus1Loaded,stimulus2,stimulus2Bid,stimulus2Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-03 12:57:44,3.95,4000,True,u,1177.045,Almondjoy,Almondjoy,0.34,True,Milkduds,4.29,True,MDMMT0006,1177.045,1504.8,0,327.755
2018-01-03 12:57:44,0.03,4000,True,i,142.955,Fritos,PringlesRed,2.39,True,Fritos,2.42,True,MDMMT0006,142.955,2158.595,1,2015.64
2018-01-03 12:57:44,1.41,4000,True,u,31.94,Cheetos,Cheetos,8.54,True,PayDay,9.95,True,MDMMT0006,31.94,2697.52,2,2665.58
2018-01-03 12:57:44,-0.23,4000,True,i,24.385,WheatThins,Hersheymilk_several,0.32,True,WheatThins,0.09,False,MDMMT0006,24.385,3281.5,3,3257.115
2018-01-03 12:57:44,-4.26,4000,True,i,57.76,RiceKrispyTreat_small,starburst,6.76,True,RiceKrispyTreat_small,2.5,True,MDMMT0006,57.76,3849.615,4,3791.855
2018-01-03 12:57:44,-3.78,4000,True,i,30.675,Skittles,TootsieRolls,9.17,True,Skittles,5.39,True,MDMMT0006,30.675,4385.49,5,4354.815
2018-01-03 12:57:44,1.3,4000,True,i,4.51,Nutterbutter,Hersheymilk_several,0.32,True,Nutterbutter,1.62,False,MDMMT0006,4.51,4893.425,6,4888.915
2018-01-03 12:57:44,3.98,4000,True,u,2.485,Cheezits,Cheezits,5.84,False,CheesyDoritos,9.82,False,MDMMT0006,2.485,5403.495,7,5401.01
2018-01-03 12:57:44,-0.19,4000,True,i,479.305,BabyRuth,Twix,2.37,True,BabyRuth,2.18,True,MDMMT0006,479.305,6390.54,8,5911.235
2018-01-03 12:57:44,-0.73,4000,True,i,86.6,Laysclassic,KitKat_small,6.1,True,Laysclassic,5.37,True,MDMMT0006,86.6,6983.56,9,6896.96
2018-01-03 12:57:44,0.59,4000,True,i,118.51,Nutterbutter,Ruffles,1.03,True,Nutterbutter,1.62,True,MDMMT0006,118.51,7607.495,10,7488.985
2018-01-03 12:57:44,-0.44,4000,True,i,65.665,PeanutMMs,ChipsAhoy_small,6.65,True,PeanutMMs,6.21,True,MDMMT0006,65.665,8181.465,11,8115.8
2018-01-03 12:57:44,-1.6,4000,True,u,288.04,Slimjim,Slimjim,5.1,True,MilkyWay,3.5,True,MDMMT0006,288.04,8978.455,12,8690.415
2018-01-03 12:57:44,0.5,4000,True,u,722.275,RiceKrispyTreat_small,RiceKrispyTreat_small,2.5,True,FamousAmos_small,3.0,True,MDMMT0006,722.275,10207.35,13,9485.075
2018-01-03 12:57:44,1.39,4000,True,i,41.01,TeddyGrahamschocolate,starburst,6.76,True,TeddyGrahamschocolate,8.15,True,MDMMT0006,41.01,10752.3,14,10711.29
2018-01-03 12:57:44,-9.18,4000,True,u,519.49,Toberlorone,Toberlorone,10.0,True,Funyuns_small,0.82,True,MDMMT0006,519.49,11814.295,15,11294.805
2018-01-03 12:57:44,0.48,4000,True,u,466.17,Laffytaffyred_one,Laffytaffyred_one,5.48,True,Hersheykisses,5.96,True,MDMMT0006,466.17,12785.27,16,12319.1
2018-01-03 12:57:44,2.99,4000,True,u,129.83,Oreos,Oreos,5.96,True,Chocolate_mm,8.95,True,MDMMT0006,129.83,13422.395,17,13292.565
2018-01-03 12:57:44,-0.9,4000,True,i,74.44,Fritos,Crunch,3.32,True,Fritos,2.42,True,MDMMT0006,74.44,14000.35,18,13925.91
2018-01-03 12:57:44,1.5,4000,True,u,36.92,BabyRuth,BabyRuth,2.18,True,Dots_one,3.68,True,MDMMT0006,36.92,14543.125,19,14506.205
2018-01-03 12:57:44,-3.78,4000,False,NaN,4004.41,NaN,Hersheykisses,5.96,True,BabyRuth,2.18,True,MDMMT0006,4004.41,19096.595,20,15092.185
2018-01-03 12:57:44,-5.22,4000,True,u,3093.555,Cheetos,Cheetos,8.54,True,Crunch,3.32,True,MDMMT0006,3093.555,22695.735,21,19602.18
2018-01-03 12:57:44,0.53,4000,True,u,49.345,MrGoodbar,MrGoodbar,2.34,True,PopTartsStrawberry,2.87,True,MDMMT0006,49.345,23255.545,22,23206.2
2018-01-03 12:57:44,0.22,4000,True,i,134.17,TootsieRolls,Chocolate_mm,8.95,True,TootsieRolls,9.17,True,MDMMT0006,134.17,23922.65,23,23788.48
2018-01-03 12:57:44,3.14,4000,True,i,161.645,Cheese_PeanutButterCrackers,starburst,6.76,True,Cheese_PeanutButterCrackers,9.9,True,MDMMT0006,161.645,24592.59,24,24430.945
2018-01-03 12:57:44,0.82,4000,True,u,350.32,Skittles,Skittles,5.39,True,PeanutMMs,6.21,True,MDMMT0006,350.32,25448.415,25,25098.095
2018-01-03 12:57:44,4.97,4000,True,u,29.815,Reeses,Reeses,3.26,True,3Musketeers,8.23,True,MDMMT0006,29.815,25981.345,26,25951.53
2018-01-03 12:57:44,-0.25,4000,True,u,51.825,Lollipopred,Lollipopred,2.67,True,Fritos,2.42,True,MDMMT0006,51.825,26589.5,27,26537.675
2018-01-03 12:57:44,-3.03,4000,True,u,59.965,TeddyGrahamschocolate,TeddyGrahamschocolate,8.15,True,Snickers,5.12,True,MDMMT0006,59.965,27156.495,28,27096.53
2018-01-03 12:57:44,1.66,4000,True,u,151.705,Whatchamacallit,Whatchamacallit,1.84,True,MilkyWay,3.5,True,MDMMT0006,151.705,27815.505,29,27663.8
2018-01-03 12:57:44,0.88,4000,True,i,244.68,AnimalCrackers,starburst,6.76,True,AnimalCrackers,7.64,True,MDMMT0006,244.68,28564.41,30,28319.73
2018-01-03 12:57:44,-0.17,4000,True,u,174.055,Keeblerfudgestripes,Keeblerfudgestripes,4.18,True,RitzBitz2,4.01,True,MDMMT0006,174.055,29242.295,31,29068.24
2018-01-03 12:57:44,-0.22,4000,True,i,173.97,Funyuns_small,Ghiradelli_milk_Almonds,1.04,True,Funyuns_small,0.82,True,MDMMT0006,173.97,29921.38,32,29747.41
2018-01-03 12:57:44,-0.92,4000,True,u,14.785,Slimjim,Slimjim,5.1,True,Keeblerfudgestripes,4.18,True,MDMMT0006,14.785,30441.32,33,30426.535
2018-01-03 12:57:44,-3.8,4000,True,i,368.4,Laffytaffyred_one,FigNewton_small,9.28,True,Laffytaffyred_one,5.48,True,MDMMT0006,368.4,31317.32,34,30948.92
2018-01-03 12:57:44,-0.08,4000,True,u,154.005,WheatThins,WheatThins,0.09,True,Riprolls,0.01,True,MDMMT0006,154.005,31979.28,35,31825.275
2018-01-03 12:57:44,1.38,4000,True,u,16.22,Ghiradelli_milk_Almonds,Ghiradelli_milk_Almonds,1.04,True,Fritos,2.42,True,MDMMT0006,16.22,32503.185,36,32486.965
2018-01-03 12:57:44,-0.33,4000,True,u,128.71,RitzBitz2,RitzBitz2,4.01,True,Dots_one,3.68,True,MDMMT0006,128.71,33196.205,37,33067.495
2018-01-03 12:57:44,-2.18,4000,True,u,573.245,RiceKrispyTreat_small,RiceKrispyTreat_small,2.5,True,Hersheymilk_several,0.32,True,MDMMT0006,573.245,34273.175,38,33699.93
2018-01-03 12:57:44,6.46,4000,True,i,244.665,Toberlorone,Ghiradelli_milk,3.54,True,Toberlorone,10.0,True,MDMMT0006,244.665,35024.17,39,34779.505
2018-01-03 12:57:44,9.79,4000,True,i,154.98,SourSkittles,Jollyranchergreen,0.21,True,SourSkittles,10.0,True,MDMMT0006,154.98,35683.115,40,35528.135
2018-01-03 12:57:44,0.08,4000,True,u,93.095,MrsFields,MrsFields,3.46,True,Ghiradelli_milk,3.54,True,MDMMT0006,93.095,36283.045,41,36189.95
2018-01-03 12:57:44,6.17,4000,True,u,107.315,Doritosranch,Doritosranch,3.78,True,PayDay,9.95,True,MDMMT0006,107.315,36895.06,42,36787.745
2018-01-03 12:57:44,-1.58,4000,True,u,53.31,Snickers,Snickers,5.12,True,Ghiradelli_milk,3.54,True,MDMMT0006,53.31,37455.995,43,37402.685
2018-01-03 12:57:44,-1.84,4000,True,u,472.88,MrsFields,MrsFields,3.46,True,Nutterbutter,1.62,True,MDMMT0006,472.88,38456.365,44,37983.485
2018-01-03 12:57:44,0.53,4000,True,i,362.705,Sourpatch,starburst,6.76,True,Sourpatch,7.29,True,MDMMT0006,362.705,39326.99,45,38964.285
2018-01-03 12:57:44,0.8,4000,True,i,127.975,Whatchamacallit,Ghiradelli_milk_Almonds,1.04,True,Whatchamacallit,1.84,True,MDMMT0006,127.975,39962.92,46,39834.945
2018-01-03 12:57:44,-0.08,4000,True,u,472.71,100grand_small,100grand_small,3.54,True,MrsFields,3.46,True,MDMMT0006,472.71,40940.155,47,40467.445
2018-01-03 12:57:44,-0.45,4000,True,i,63.2,Skittles,Cheezits,5.84,True,Skittles,5.39,True,MDMMT0006,63.2,41511.575,48,41448.375
2018-01-03 12:57:44,-2.0,4000,True,u,55.85,MrGoodbar,MrGoodbar,2.34,True,Almondjoy,0.34,True,MDMMT0006,55.85,42096.34,49,42040.49
2018-01-03 12:57:44,-0.61,4000,True,u,611.385,FlamingCheetos,FlamingCheetos,4.15,True,Ghiradelli_milk,3.54,True,MDMMT0006,611.385,43214.765,50,42603.38
2018-01-03 12:57:44,5.15,4000,True,i,577.565,TeddyGrahamschocolate,FamousAmos_small,3.0,True,TeddyGrahamschocolate,8.15,True,MDMMT0006,577.565,44306.705,51,43729.14
2018-01-03 12:57:44,0.06,4000,True,i,20.51,Crunch,Reeses,3.26,True,Crunch,3.32,True,MDMMT0006,20.51,44834.525,52,44814.015
2018-01-03 12:57:44,-1.05,4000,True,u,423.485,Lollipopred,Lollipopred,2.67,True,Nutterbutter,1.62,True,MDMMT0006,423.485,45818.035,53,45394.55
2018-01-03 12:57:44,0.61,4000,True,u,3252.35,Jollyranchergreen,Jollyranchergreen,0.21,True,Funyuns_small,0.82,True,MDMMT0006,3252.35,49575.92,54,46323.57
2018-01-03 12:57:44,-1.17,4000,True,u,303.285,ChipsAhoy_small,ChipsAhoy_small,6.65,True,Laffytaffyred_one,5.48,True,MDMMT0006,303.285,50387.925,55,50084.64
2018-01-03 12:57:44,-2.09,4000,True,i,610.04,RitzBitz2,KitKat_small,6.1,True,RitzBitz2,4.01,True,MDMMT0006,610.04,51501.85,56,50891.81
2018-01-03 12:57:44,-0.22,4000,True,u,47.955,Butterfinger,Butterfinger,5.34,True,Snickers,5.12,True,MDMMT0006,47.955,52053.77,57,52005.815
2018-01-03 12:57:44,4.23,4000,True,i,69.345,ChipsAhoy_small,Fritos,2.42,True,ChipsAhoy_small,6.65,True,MDMMT0006,69.345,52655.635,58,52586.29
2018-01-03 12:57:44,0.04,4000,True,u,1159.035,MrsFields,MrsFields,3.46,True,MilkyWay,3.5,True,MDMMT0006,1159.035,54325.745,59,53166.71
2018-01-03 12:57:44,7.82,4000,True,i,1432.3,SourSkittles,BabyRuth,2.18,True,SourSkittles,10.0,True,MDMMT0006,1432.3,56261.535,60,54829.235
2018-01-03 12:57:44,-0.08,4000,True,u,7.285,Fritos,Fritos,2.42,True,MrGoodbar,2.34,True,MDMMT0006,7.285,56772.445,61,56765.16
2018-01-03 12:57:44,1.02,4000,True,u,30.47,Riprolls,Riprolls,0.01,True,Ruffles,1.03,True,MDMMT0006,30.47,57306.465,62,57275.995
2018-01-03 12:57:44,-3.07,4000,True,i,193.18,PeanutMMs,FigNewton_small,9.28,True,PeanutMMs,6.21,True,MDMMT0006,193.18,58049.45,63,57856.27
2018-01-03 12:57:44,1.97,4000,True,i,20.545,FamousAmos_small,Ruffles,1.03,True,FamousAmos_small,3.0,True,MDMMT0006,20.545,58574.535,64,58553.99
2018-01-03 12:57:44,-3.0,4000,True,u,108.495,Sourpatch,Sourpatch,7.29,True,Milkduds,4.29,True,MDMMT0006,108.495,59189.51,65,59081.015
2018-01-03 12:57:44,-7.66,4000,True,u,45.365,SourSkittles,SourSkittles,10.0,True,MrGoodbar,2.34,True,MDMMT0006,45.365,59741.405,66,59696.04
2018-01-03 12:57:44,-9.91,4000,True,i,256.73,WheatThins,Toberlorone,10.0,True,WheatThins,0.09,True,MDMMT0006,256.73,60533.25,67,60276.52
2018-01-03 12:57:44,0.27,4000,True,i,75.41,Nutterbutter,Milano,1.35,True,Nutterbutter,1.62,True,MDMMT0006,75.41,61112.265,68,61036.855
2018-01-03 12:57:44,-1.32,4000,True,u,1616.645,Slimjim,Slimjim,5.1,True,Doritosranch,3.78,True,MDMMT0006,1616.645,63238.19,69,61621.545
2018-01-03 12:57:44,2.05,4000,False,NaN,4398.735,NaN,Funyuns_small,0.82,True,PopTartsStrawberry,2.87,True,MDMMT0006,4398.735,68140.37,70,63741.635
2018-01-03 12:57:44,0.95,4000,False,NaN,4998.645,NaN,FlamingCheetos,4.15,True,Slimjim,5.1,True,MDMMT0006,4998.645,74138.58,71,69139.935
2018-01-03 12:57:44,-0.9,4000,False,NaN,4996.485,NaN,Cheetos,8.54,True,AnimalCrackers,7.64,True,MDMMT0006,4996.485,80136.85,72,75140.365
2018-01-03 12:57:45,-1.14,4000,False,NaN,4996.665,NaN,Milano,1.35,True,Jollyranchergreen,0.21,True,MDMMT0006,4996.665,86138.695,73,81142.03
2018-01-03 12:57:45,1.67,4000,False,NaN,5002.525,NaN,3Musketeers,8.23,True,Cheese_PeanutButterCrackers,9.9,True,MDMMT0006,5002.525,92139.935,74,87137.41
2018-01-03 12:57:45,-0.17,4000,False,NaN,5002.49,NaN,Lollipopred,2.67,True,RiceKrispyTreat_small,2.5,True,MDMMT0006,5002.49,98141.29,75,93138.8
2018-01-03 12:57:45,2.33,4000,False,NaN,4996.445,NaN,Almondjoy,0.34,True,Lollipopred,2.67,True,MDMMT0006,4996.445,104136.655,76,99140.21
2018-01-03 12:57:45,-2.21,4000,False,NaN,4997.5,NaN,Fritos,2.42,True,Jollyranchergreen,0.21,True,MDMMT0006,4997.5,110138.205,77,105140.705
2018-01-03 12:57:45,-0.69,4000,False,NaN,5002.24,NaN,ChipsAhoy_small,6.65,True,Oreos,5.96,True,MDMMT0006,5002.24,116141.025,78,111138.785
2018-01-03 12:57:45,-1.44,4000,False,NaN,5002.7,NaN,Doritosranch,3.78,True,MrGoodbar,2.34,True,MDMMT0006,5002.7,122140.885,79,117138.185
2018-01-03 12:57:45,-1.36,4000,False,NaN,5000.33,NaN,PringlesRed,2.39,True,Ruffles,1.03,True,MDMMT0006,5000.33,128139.745,80,123139.415
2018-01-03 12:57:45,-2.36,4000,False,NaN,4997.48,NaN,Twix,2.37,True,Riprolls,0.01,True,MDMMT0006,4997.48,134137.735,81,129140.255
2018-01-03 12:57:45,-0.14,4000,False,NaN,4999.425,NaN,Laffytaffyred_one,5.48,True,Butterfinger,5.34,True,MDMMT0006,4999.425,140139.18,82,135139.755
2018-01-03 12:57:45,-4.0,4000,False,NaN,5002.5,NaN,RitzBitz2,4.01,True,Riprolls,0.01,True,MDMMT0006,5002.5,146140.395,83,141137.895
2018-01-03 12:57:45,3.55,4000,False,NaN,4998.44,NaN,Whatchamacallit,1.84,True,Skittles,5.39,True,MDMMT0006,4998.44,152137.565,84,147139.125
2018-01-03 12:57:45,0.11,4000,False,NaN,4999.785,NaN,PringlesRed,2.39,True,RiceKrispyTreat_small,2.5,True,MDMMT0006,4999.785,158140.09,85,153140.305
2018-01-03 12:57:45,-6.28,4000,False,NaN,5000.86,NaN,CheesyDoritos,9.82,True,100grand_small,3.54,True,MDMMT0006,5000.86,164138.32,86,159137.46
