date,maxTrialTime,rating,receivedResponse,rt,stimulus1,stimulus1Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-03 12:39:05,NaN,5.84,True,1083.99,Cheezits,True,MDMMT0006,1083.99,1228.235,0,144.245
2018-01-03 12:39:05,NaN,7.29,True,344.34,Sourpatch,True,MDMMT0006,344.34,1575.95,1,1231.61
2018-01-03 12:39:05,NaN,5.12,True,344.27,Snickers,True,MDMMT0006,344.27,1923.005,2,1578.735
2018-01-03 12:39:05,NaN,3.26,True,271.995,Reeses,True,MDMMT0006,271.995,2197.795,3,1925.8
2018-01-03 12:39:05,NaN,1.84,True,279.97,Whatchamacallit,True,MDMMT0006,279.97,2480.39,4,2200.42
2018-01-03 12:39:05,NaN,2.87,True,313.125,PopTartsStrawberry,True,MDMMT0006,313.125,2795.81,5,2482.685
2018-01-03 12:39:05,NaN,5.37,True,264.25,Laysclassic,True,MDMMT0006,264.25,3062.35,6,2798.1
2018-01-03 12:39:05,NaN,8.15,True,336.74,TeddyGrahamschocolate,True,MDMMT0006,336.74,3401.42,7,3064.68
2018-01-03 12:39:05,NaN,6.1,True,345.43,KitKat_small,True,MDMMT0006,345.43,3748.38,8,3402.95
2018-01-03 12:39:05,NaN,5.18,True,273.295,Granolabar,True,MDMMT0006,273.295,4023.695,9,3750.4
2018-01-03 12:39:05,NaN,3.54,True,230.85,100grand_small,True,MDMMT0006,230.85,4257.37,10,4026.52
2018-01-03 12:39:05,NaN,6.65,True,265.25,ChipsAhoy_small,True,MDMMT0006,265.25,4524.455,11,4259.205
2018-01-03 12:39:05,NaN,8.95,True,328.745,Chocolate_mm,True,MDMMT0006,328.745,4855.605,12,4526.86
2018-01-03 12:39:05,NaN,9.82,True,280.275,CheesyDoritos,True,MDMMT0006,280.275,5138.08,13,4857.805
2018-01-03 12:39:05,NaN,9.95,True,676.055,PayDay,True,MDMMT0006,676.055,5816.425,14,5140.37
2018-01-03 12:39:05,NaN,8.54,True,643.88,Cheetos,True,MDMMT0006,643.88,6462.75,15,5818.87
2018-01-03 12:39:06,NaN,5.96,True,279.475,Hersheykisses,True,MDMMT0006,279.475,6745.37,16,6465.895
2018-01-03 12:39:06,NaN,4.15,True,207.195,FlamingCheetos,True,MDMMT0006,207.195,6955.555,17,6748.36
2018-01-03 12:39:06,NaN,2.18,True,454.015,BabyRuth,True,MDMMT0006,454.015,7411.84,18,6957.825
2018-01-03 12:39:06,NaN,0.82,True,353.015,Funyuns_small,True,MDMMT0006,353.015,7767.075,19,7414.06
2018-01-03 12:39:06,NaN,0.34,True,337.66,Almondjoy,True,MDMMT0006,337.66,8106.99,20,7769.33
2018-01-03 12:39:06,NaN,0.09,True,950.775,WheatThins,True,MDMMT0006,950.775,9060.085,21,8109.31
2018-01-03 12:39:06,NaN,0.01,True,409.3,Riprolls,True,MDMMT0006,409.3,9471.68,22,9062.38
2018-01-03 12:39:06,NaN,0.21,True,305.03,Jollyranchergreen,True,MDMMT0006,305.03,9779.01,23,9473.98
2018-01-03 12:39:06,NaN,1.03,True,247.165,Ruffles,True,MDMMT0006,247.165,10029.05,24,9781.885
2018-01-03 12:39:06,NaN,2.39,True,264.155,PringlesRed,True,MDMMT0006,264.155,10295.575,25,10031.42
2018-01-03 12:39:06,NaN,3.32,True,272.4,Crunch,True,MDMMT0006,272.4,10570.27,26,10297.87
2018-01-03 12:39:06,NaN,5.48,True,263.985,Laffytaffyred_one,True,MDMMT0006,263.985,10836.605,27,10572.62
2018-01-03 12:39:06,NaN,7.64,True,289.045,AnimalCrackers,True,MDMMT0006,289.045,11127.945,28,10838.9
2018-01-03 12:39:06,NaN,9.17,True,280.115,TootsieRolls,True,MDMMT0006,280.115,11410.335,29,11130.22
2018-01-03 12:39:06,NaN,10.0,True,971.355,SourSkittles,True,MDMMT0006,971.355,12384.055,30,11412.7
2018-01-03 12:39:06,NaN,10.0,True,530.01,Toberlorone,True,MDMMT0006,530.01,12916.555,31,12386.545
