date,maxTrialTime,rating,receivedResponse,rt,stimulus1,stimulus1Loaded,subjectID,trialDuration,trialEndTime,trialN,trialStartTime
2018-01-19 01:26:06,NaN,6.62,True,945.55,TeddyGrahamschocolate,True,MDMMT_0012,945.55,1043.795,0,98.245
2018-01-19 01:26:06,NaN,5.23,True,360.88,KitKat_small,True,MDMMT_0012,360.88,1407.21,1,1046.33
2018-01-19 01:26:06,NaN,4.09,True,256.405,3Musketeers,True,MDMMT_0012,256.405,1665.88,2,1409.475
2018-01-19 01:26:06,NaN,3.17,True,207.22,Milano,True,MDMMT_0012,207.22,1875.855,3,1668.635
2018-01-19 01:26:06,NaN,3.82,True,482.85,Nutterbutter,True,MDMMT_0012,482.85,2360.89,4,1878.04
2018-01-19 01:26:06,NaN,4.31,True,224.055,Cheetos,True,MDMMT_0012,224.055,2587.185,5,2363.13
2018-01-19 01:26:06,NaN,4.89,True,224.82,Goldfish,True,MDMMT_0012,224.82,2813.525,6,2588.705
2018-01-19 01:26:06,NaN,6.17,True,256.73,Cheezits,True,MDMMT_0012,256.73,3071.755,7,2815.025
2018-01-19 01:26:06,NaN,7.85,True,265.235,Riprolls,True,MDMMT_0012,265.235,3338.62,8,3073.385
2018-01-19 01:26:06,NaN,8.71,True,305.035,Laffytaffyred_one,True,MDMMT_0012,305.035,3645.89,9,3340.855
2018-01-19 01:26:06,NaN,9.28,True,182.73,WheatThins,True,MDMMT_0012,182.73,3831.525,10,3648.795
2018-01-19 01:26:06,NaN,9.71,True,805.87,Hersheymilk_several,True,MDMMT_0012,805.87,4639.48,11,3833.61
2018-01-19 01:26:06,NaN,9.85,True,280.71,Ghiradelli_milk,True,MDMMT_0012,280.71,4922.415,12,4641.705
2018-01-19 01:26:06,NaN,9.93,True,280.635,Keeblerfudgestripes,True,MDMMT_0012,280.635,5205.225,13,4924.59
2018-01-19 01:26:06,NaN,9.84,True,692.38,Lollipopred,True,MDMMT_0012,692.38,5900.07,14,5207.69
2018-01-19 01:26:06,NaN,9.46,True,280.765,Slimjim,True,MDMMT_0012,280.765,6182.97,15,5902.205
2018-01-19 01:26:06,NaN,8.95,True,288.62,Toberlorone,True,MDMMT_0012,288.62,6473.825,16,6185.205
2018-01-19 01:26:06,NaN,8.67,True,272.76,Ghiradelli_milk_Almonds,True,MDMMT_0012,272.76,6748.76,17,6476.0
2018-01-19 01:26:06,NaN,8.14,True,232.715,FamousAmos_small,True,MDMMT_0012,232.715,6982.96,18,6750.245
2018-01-19 01:26:06,NaN,7.5,True,232.605,PopTartsStrawberry,True,MDMMT_0012,232.605,7217.72,19,6985.115
2018-01-19 01:26:06,NaN,7.42,True,215.625,Cheese_PeanutButterCrackers,True,MDMMT_0012,215.625,7435.61,20,7219.985
2018-01-19 01:26:06,NaN,7.39,True,232.4,Crunch,True,MDMMT_0012,232.4,7670.13,21,7437.73
2018-01-19 01:26:06,NaN,6.64,True,215.395,Jollyranchergreen,True,MDMMT_0012,215.395,7887.97,22,7672.575
2018-01-19 01:26:06,NaN,5.81,True,361.52,MrsFields,True,MDMMT_0012,361.52,8251.69,23,7890.17
2018-01-19 01:26:06,NaN,6.62,True,563.525,FlamingCheetos,True,MDMMT_0012,563.525,8817.35,24,8253.825
2018-01-19 01:26:06,NaN,7.51,True,248.175,Skittles,True,MDMMT_0012,248.175,9067.765,25,8819.59
2018-01-19 01:26:06,NaN,8.46,True,256.415,100grand_small,True,MDMMT_0012,256.415,9326.375,26,9069.96
2018-01-19 01:26:06,NaN,8.81,True,215.65,Doritosranch,True,MDMMT_0012,215.65,9544.48,27,9328.83
2018-01-19 01:26:06,NaN,9.25,True,240.245,SourSkittles,True,MDMMT_0012,240.245,9786.865,28,9546.62
2018-01-19 01:26:06,NaN,9.21,True,498.755,Snickers,True,MDMMT_0012,498.755,10287.935,29,9789.18
2018-01-19 01:26:06,NaN,8.78,True,207.74,TootsieRolls,True,MDMMT_0012,207.74,10497.96,30,10290.22
